Scopus Source ID,Title,Citation Count,Scholarly Output,Percent Cited,CiteScore,SNIP,SJR,Scopus ASJC Code (Sub-subject Area),Scopus Sub-Subject Area,Percentile,RANK,Rank Out Of,Publisher,Main Publisher,Type,Open Access,Quartile,Top 10% (CiteScore Percentile),URL Scopus Source ID,Print ISSN,E-ISSN
21859,Enfermedades Infecciosas y Microbiologia Clinica,1376,545,58,2.5,0.384,0.337,2726,Microbiology (medical),34,98,148,Elsevier,Sociedad Espanola de Enfermedades Infecciosas y Microbiologia Clinica,j,No,3,FALSE,https://www.scopus.com/sourceid/21859,0213005X,15781852
21859,Enfermedades Infecciosas y Microbiologia Clinica,1376,545,58,2.5,0.384,0.337,2404,Microbiology,24,143,188,Elsevier,Sociedad Espanola de Enfermedades Infecciosas y Microbiologia Clinica,j,No,4,FALSE,https://www.scopus.com/sourceid/21859,0213005X,15781852
21860,Great Plains Research,24,34,38,0.7,0.133,0.127,3305,"Geography, Planning and Development",18,687,841,University of Nebraska at Lincoln,Center for Great Plains Studies,j,No,4,FALSE,https://www.scopus.com/sourceid/21860,10525165,
21860,Great Plains Research,24,34,38,0.7,0.133,0.127,1105,"Ecology, Evolution, Behavior and Systematics",9,664,731,University of Nebraska at Lincoln,Center for Great Plains Studies,j,No,4,FALSE,https://www.scopus.com/sourceid/21860,10525165,
21865,Fundamental and Clinical Pharmacology,2050,390,82,5.3,0.732,0.689,2736,Pharmacology (medical),66,94,275,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21865,07673981,14728206
21865,Fundamental and Clinical Pharmacology,2050,390,82,5.3,0.732,0.689,3004,Pharmacology,58,133,321,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21865,07673981,14728206
21867,Geneesmiddelenbulletin,18,61,21,0.3,0.004,0.112,2736,Pharmacology (medical),8,251,275,Stichting Geneesmiddelenbulletin,Stichting Geneesmiddelenbulletin,j,No,4,FALSE,https://www.scopus.com/sourceid/21867,03044629,
21867,Geneesmiddelenbulletin,18,61,21,0.3,0.004,0.112,3004,Pharmacology,7,296,321,Stichting Geneesmiddelenbulletin,Stichting Geneesmiddelenbulletin,j,No,4,FALSE,https://www.scopus.com/sourceid/21867,03044629,
21869,Canadian Journal of Anesthesia,3244,534,79,6.1,1.441,0.924,2703,Anesthesiology and Pain Medicine,85,20,139,Springer Nature,Springer Nature,j,No,1,FALSE,https://www.scopus.com/sourceid/21869,0832610X,14968975
21871,Current Opinion in Anaesthesiology,1973,422,77,4.7,0.996,0.701,2703,Anesthesiology and Pain Medicine,74,36,139,Wolters Kluwer Health,Wolters Kluwer Health,j,No,2,FALSE,https://www.scopus.com/sourceid/21871,09527907,14736500
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2401,Immunology and Microbiology (miscellaneous),98,1,38,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2739,"Public Health, Environmental and Occupational Health",98,11,687,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2725,Infectious Diseases,95,15,357,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2713,Epidemiology,95,7,158,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2726,Microbiology (medical),93,10,148,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2404,Microbiology,93,13,188,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21872,Eurosurveillance,14278,920,78,15.5,1.883,2.331,2406,Virology,91,8,86,European Centre for Disease Prevention and Control (ECDC),European Centre for Disease Prevention and Control (ECDC),j,Yes,1,TRUE,https://www.scopus.com/sourceid/21872,1025496X,15607917
21873,Corporate Social Responsibility and Environmental Management,12692,865,85,14.7,2.541,2.294,3303,Development,98,5,309,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21873,15353958,15353966
21873,Corporate Social Responsibility and Environmental Management,12692,865,85,14.7,2.541,2.294,2308,"Management, Monitoring, Policy and Law",94,21,406,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21873,15353958,15353966
21873,Corporate Social Responsibility and Environmental Management,12692,865,85,14.7,2.541,2.294,1408,Strategy and Management,93,31,496,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21873,15353958,15353966
21875,Experimental Parasitology,1326,473,68,2.8,0.617,0.414,2405,Parasitology,46,44,82,Elsevier,Elsevier,j,No,3,FALSE,https://www.scopus.com/sourceid/21875,00144894,10902449
21875,Experimental Parasitology,1326,473,68,2.8,0.617,0.414,2725,Infectious Diseases,41,208,357,Elsevier,Elsevier,j,No,3,FALSE,https://www.scopus.com/sourceid/21875,00144894,10902449
21875,Experimental Parasitology,1326,473,68,2.8,0.617,0.414,2403,Immunology,25,180,240,Elsevier,Elsevier,j,No,3,FALSE,https://www.scopus.com/sourceid/21875,00144894,10902449
21876,Egyptian Journal of Anaesthesia,372,335,41,1.1,0.309,0.25,2703,Anesthesiology and Pain Medicine,32,94,139,Egyptian Society of Anaesthesiologists,Taylor & Francis,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21876,11101849,16871804
21879,Folia Parasitologica,340,104,77,3.3,0.847,0.459,2405,Parasitology,51,40,82,Akademie Ved Ceske Republiky,Czech Academy of Sciences,j,No,2,FALSE,https://www.scopus.com/sourceid/21879,00155683,18036465
21880,Cereal Chemistry,2160,439,78,4.9,0.854,0.587,1106,Food Science,67,133,404,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21880,00090352,19433638
21880,Cereal Chemistry,2160,439,78,4.9,0.854,0.587,1605,Organic Chemistry,58,88,212,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21880,00090352,19433638
21885,Moreana,4,38,11,0.1,0,0.101,1202,History,14,1574,1850,Association Amici Thomae Mori,Moreana Publications,j,No,4,FALSE,https://www.scopus.com/sourceid/21885,00478105,
21885,Moreana,4,38,11,0.1,0,0.101,1212,Religious Studies,13,605,705,Association Amici Thomae Mori,Moreana Publications,j,No,4,FALSE,https://www.scopus.com/sourceid/21885,00478105,
21885,Moreana,4,38,11,0.1,0,0.101,3308,Law,4,1055,1105,Association Amici Thomae Mori,Moreana Publications,j,No,4,FALSE,https://www.scopus.com/sourceid/21885,00478105,
21886,Giornale Italiano di Farmacia Clinica,10,60,13,0.2,0.028,0.119,2736,Pharmacology (medical),5,260,275,II Pensiero Scientifico Editore srl,II Pensiero Scientifico Editore srl,j,No,4,FALSE,https://www.scopus.com/sourceid/21886,11203749,
21887,European Journal of Anaesthesiology,3152,393,82,8,2.007,1.25,2703,Anesthesiology and Pain Medicine,92,10,139,Wolters Kluwer Health,Wolters Kluwer Health,j,No,1,TRUE,https://www.scopus.com/sourceid/21887,02650215,13652346
21890,Journal of Allied Health,227,254,39,0.9,0.305,0.234,2739,"Public Health, Environmental and Occupational Health",20,548,687,Charles B Slack,Science and Medicine Inc.,j,No,4,FALSE,https://www.scopus.com/sourceid/21890,00907421,1945404X
21892,Journal of Behavioral Health Services and Research,589,160,76,3.7,0.878,0.695,3306,Health (social science),69,117,376,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21892,10943412,15563308
21892,Journal of Behavioral Health Services and Research,589,160,76,3.7,0.878,0.695,2719,Health Policy,60,127,320,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21892,10943412,15563308
21892,Journal of Behavioral Health Services and Research,589,160,76,3.7,0.878,0.695,2739,"Public Health, Environmental and Occupational Health",59,282,687,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21892,10943412,15563308
21894,International Anesthesiology Clinics,212,159,52,1.3,0.268,0.228,2703,Anesthesiology and Pain Medicine,39,85,139,Wolters Kluwer Health,Wolters Kluwer Health,j,No,3,FALSE,https://www.scopus.com/sourceid/21894,00205907,15371913
21899,Nonprofit Management and Leadership,871,148,77,5.9,1.649,1.208,1408,Strategy and Management,69,154,496,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21899,10486682,15427854
21905,Journal of Public Health Management and Practice,2860,758,66,3.8,0.818,0.987,2719,Health Policy,62,120,320,Wolters Kluwer Health,Wolters Kluwer Health,j,No,2,FALSE,https://www.scopus.com/sourceid/21905,10784659,15505022
21905,Journal of Public Health Management and Practice,2860,758,66,3.8,0.818,0.987,2739,"Public Health, Environmental and Occupational Health",60,271,687,Wolters Kluwer Health,Wolters Kluwer Health,j,No,2,FALSE,https://www.scopus.com/sourceid/21905,10784659,15505022
21906,Journal of Public Health Policy,800,197,64,4.1,0.812,0.728,2719,Health Policy,66,109,320,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21906,01975897,1745655X
21906,Journal of Public Health Policy,800,197,64,4.1,0.812,0.728,2739,"Public Health, Environmental and Occupational Health",64,246,687,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21906,01975897,1745655X
21907,Journal of Anaesthesiology Clinical Pharmacology,727,378,56,1.9,0.753,0.364,2703,Anesthesiology and Pain Medicine,48,72,139,Wolters Kluwer Health,Wolters Kluwer Health,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21907,09709185,22312730
21907,Journal of Anaesthesiology Clinical Pharmacology,727,378,56,1.9,0.753,0.364,3000,"Pharmacology, Toxicology and Pharmaceutics (all)",46,42,77,Wolters Kluwer Health,Wolters Kluwer Health,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21907,09709185,22312730
21907,Journal of Anaesthesiology Clinical Pharmacology,727,378,56,1.9,0.753,0.364,2736,Pharmacology (medical),33,184,275,Wolters Kluwer Health,Wolters Kluwer Health,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21907,09709185,22312730
21908,Journal of School Health,1678,441,70,3.8,0.907,0.922,1211,Philosophy,94,45,854,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21908,00224391,17461561
21908,Journal of School Health,1678,441,70,3.8,0.907,0.922,3304,Education,72,439,1620,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21908,00224391,17461561
21908,Journal of School Health,1678,441,70,3.8,0.907,0.922,2739,"Public Health, Environmental and Occupational Health",61,266,687,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21908,00224391,17461561
21909,Journal of Anesthesia,1843,386,76,4.8,1.063,0.711,2703,Anesthesiology and Pain Medicine,75,34,139,Springer Nature,Springer Nature,j,No,1,FALSE,https://www.scopus.com/sourceid/21909,09138668,14388359
21910,Journal of Clinical Anesthesia,4183,603,76,6.9,1.976,1.333,2703,Anesthesiology and Pain Medicine,89,15,139,Elsevier,Elsevier,j,No,1,FALSE,https://www.scopus.com/sourceid/21910,09528180,18734529
21911,Journal of Neurosurgical Anesthesiology,1136,223,82,5.1,0.935,0.715,2746,Surgery,87,70,568,Wolters Kluwer Health,Wolters Kluwer Health,j,No,1,FALSE,https://www.scopus.com/sourceid/21911,08984921,15371921
21911,Journal of Neurosurgical Anesthesiology,1136,223,82,5.1,0.935,0.715,2703,Anesthesiology and Pain Medicine,79,29,139,Wolters Kluwer Health,Wolters Kluwer Health,j,No,1,FALSE,https://www.scopus.com/sourceid/21911,08984921,15371921
21911,Journal of Neurosurgical Anesthesiology,1136,223,82,5.1,0.935,0.715,2728,Neurology (clinical),66,134,400,Wolters Kluwer Health,Wolters Kluwer Health,j,No,2,FALSE,https://www.scopus.com/sourceid/21911,08984921,15371921
21915,Omega (United Kingdom),9678,648,90,14.9,2.197,2.308,1803,Management Science and Operations Research,95,11,218,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21915,03050483,
21915,Omega (United Kingdom),9678,648,90,14.9,2.197,2.308,1408,Strategy and Management,94,27,496,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21915,03050483,
21915,Omega (United Kingdom),9678,648,90,14.9,2.197,2.308,1802,Information Systems and Management,94,11,190,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21915,03050483,
21916,Telecommunication Systems,2576,506,70,5.1,0.871,0.528,2208,Electrical and Electronic Engineering,70,289,970,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21916,10184864,15729451
21920,Middle East Journal of Anesthesiology,5,50,8,0.1,0.086,0.103,2703,Anesthesiology and Pain Medicine,2,136,139,American University of Beirut,American University of Beirut,j,No,4,FALSE,https://www.scopus.com/sourceid/21920,05440440,
21921,Minerva Anestesiologica,1978,425,87,4.7,0.734,0.633,2703,Anesthesiology and Pain Medicine,73,37,139,Edizioni Minerva Medica,Edizioni Minerva Medica,j,No,2,FALSE,https://www.scopus.com/sourceid/21921,03759393,18271596
21926,Decision Sciences,1462,156,86,9.4,1.46,1.62,1400,"Business, Management and Accounting (all)",87,28,225,Wiley-Blackwell,John Wiley & Sons,j,No,1,FALSE,https://www.scopus.com/sourceid/21926,00117315,15405915
21926,Decision Sciences,1462,156,86,9.4,1.46,1.62,1802,Information Systems and Management,86,26,190,Wiley-Blackwell,John Wiley & Sons,j,No,1,FALSE,https://www.scopus.com/sourceid/21926,00117315,15405915
21926,Decision Sciences,1462,156,86,9.4,1.46,1.62,1408,Strategy and Management,83,82,496,Wiley-Blackwell,John Wiley & Sons,j,No,1,FALSE,https://www.scopus.com/sourceid/21926,00117315,15405915
21926,Decision Sciences,1462,156,86,9.4,1.46,1.62,1405,Management of Technology and Innovation,83,52,305,Wiley-Blackwell,John Wiley & Sons,j,No,1,FALSE,https://www.scopus.com/sourceid/21926,00117315,15405915
21928,Fish and Fisheries,4193,302,89,13.9,2.441,2.153,1104,Aquatic Science,98,5,257,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21928,14672960,14672979
21928,Fish and Fisheries,4193,302,89,13.9,2.441,2.153,1910,Oceanography,97,4,150,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21928,14672960,14672979
21928,Fish and Fisheries,4193,302,89,13.9,2.441,2.153,1105,"Ecology, Evolution, Behavior and Systematics",97,18,731,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21928,14672960,14672979
21928,Fish and Fisheries,4193,302,89,13.9,2.441,2.153,2308,"Management, Monitoring, Policy and Law",93,26,406,Wiley-Blackwell,John Wiley & Sons,j,No,1,TRUE,https://www.scopus.com/sourceid/21928,14672960,14672979
21930,Fish Physiology and Biochemistry,2563,527,78,4.9,0.854,0.673,1104,Aquatic Science,79,54,257,Springer Nature,Springer Nature,j,No,1,FALSE,https://www.scopus.com/sourceid/21930,09201742,15735168
21930,Fish Physiology and Biochemistry,2563,527,78,4.9,0.854,0.673,1314,Physiology,53,89,190,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21930,09201742,15735168
21930,Fish Physiology and Biochemistry,2563,527,78,4.9,0.854,0.673,1303,Biochemistry,45,241,441,Springer Nature,Springer Nature,j,No,3,FALSE,https://www.scopus.com/sourceid/21930,09201742,15735168
21933,Decision Support Systems,6646,491,86,13.5,2.592,2.366,1201,Arts and Humanities (miscellaneous),99,6,630,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21933,01679236,
21933,Decision Support Systems,6646,491,86,13.5,2.592,2.366,3204,Developmental and Educational Psychology,97,10,367,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21933,01679236,
21933,Decision Support Systems,6646,491,86,13.5,2.592,2.366,1802,Information Systems and Management,92,14,190,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21933,01679236,
21933,Decision Support Systems,6646,491,86,13.5,2.592,2.366,1710,Information Systems,92,36,474,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21933,01679236,
21933,Decision Support Systems,6646,491,86,13.5,2.592,2.366,1404,Management Information Systems,91,12,139,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21933,01679236,
21934,Paediatric Anaesthesia,2141,622,74,3.4,0.941,0.658,2735,"Pediatrics, Perinatology and Child Health",67,110,342,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21934,11555645,14609592
21934,Paediatric Anaesthesia,2141,622,74,3.4,0.941,0.658,2703,Anesthesiology and Pain Medicine,65,49,139,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21934,11555645,14609592
21937,Pain Management Nursing,1474,461,69,3.2,0.821,0.639,2902,Advanced and Specialized Nursing,87,9,69,Elsevier,Elsevier,j,No,1,FALSE,https://www.scopus.com/sourceid/21937,15249042,15328635
21938,Pain Physician,3518,655,75,5.4,1.181,0.911,2703,Anesthesiology and Pain Medicine,80,27,139,American Society of Interventional Pain Physicians,Association of Pain Management Anesthesiologists,j,No,1,FALSE,https://www.scopus.com/sourceid/21938,15333159,21501149
21941,Folia Primatologica,271,104,81,2.6,0.454,0.331,1103,Animal Science and Zoology,63,186,509,Karger,Brill,j,No,2,FALSE,https://www.scopus.com/sourceid/21941,00155713,14219980
21941,Folia Primatologica,271,104,81,2.6,0.454,0.331,1105,"Ecology, Evolution, Behavior and Systematics",53,339,731,Karger,Brill,j,No,2,FALSE,https://www.scopus.com/sourceid/21941,00155713,14219980
21945,Substance Use and Misuse,2457,855,67,2.9,0.716,0.804,3306,Health (social science),58,157,376,Taylor & Francis,Taylor & Francis,j,No,2,FALSE,https://www.scopus.com/sourceid/21945,10826084,15322491
21945,Substance Use and Misuse,2457,855,67,2.9,0.716,0.804,2701,Medicine (miscellaneous),57,183,433,Taylor & Francis,Taylor & Francis,j,No,2,FALSE,https://www.scopus.com/sourceid/21945,10826084,15322491
21945,Substance Use and Misuse,2457,855,67,2.9,0.716,0.804,2739,"Public Health, Environmental and Occupational Health",49,350,687,Taylor & Francis,Taylor & Francis,j,No,3,FALSE,https://www.scopus.com/sourceid/21945,10826084,15322491
21945,Substance Use and Misuse,2457,855,67,2.9,0.716,0.804,2738,Psychiatry and Mental Health,45,318,580,Taylor & Francis,Taylor & Francis,j,No,3,FALSE,https://www.scopus.com/sourceid/21945,10826084,15322491
21948,Regional Anesthesia and Pain Medicine,4451,466,85,9.6,1.814,1.411,2703,Anesthesiology and Pain Medicine,96,6,139,Wolters Kluwer Health,BMJ Publishing Group,j,No,1,TRUE,https://www.scopus.com/sourceid/21948,10987339,15328651
21949,Brazilian Journal of Anesthesiology (English Edition),1320,413,78,3.2,0.84,0.461,2703,Anesthesiology and Pain Medicine,62,53,139,Elsevier,Elsevier,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21949,01040014,23522291
21950,Revista Espanola de Anestesiologia y Reanimacion,471,369,44,1.3,0.456,0.273,2706,Critical Care and Intensive Care Medicine,41,69,118,Elsevier,"Sociedad Espanola de Anestesiologia, Reanimacion Y Terapeutica Del Dolor",j,No,3,FALSE,https://www.scopus.com/sourceid/21950,00349356,23403284
21950,Revista Espanola de Anestesiologia y Reanimacion,471,369,44,1.3,0.456,0.273,2703,Anesthesiology and Pain Medicine,37,87,139,Elsevier,"Sociedad Espanola de Anestesiologia, Reanimacion Y Terapeutica Del Dolor",j,No,3,FALSE,https://www.scopus.com/sourceid/21950,00349356,23403284
21951,Revista Mexicana de Anestesiologia,40,182,17,0.2,0.275,0.125,2703,Anesthesiology and Pain Medicine,7,129,139,Sociedad Mexicana de Anestesiologia A.C.,Colegio Mexicano de Anestesiologia A.C.,j,No,4,FALSE,https://www.scopus.com/sourceid/21951,01851012,
21954,Sucht,328,115,74,2.9,0.365,0.328,2701,Medicine (miscellaneous),57,185,433,Hogrefe Publishing,Hogrefe Publishing,j,No,2,FALSE,https://www.scopus.com/sourceid/21954,09395911,
21954,Sucht,328,115,74,2.9,0.365,0.328,2739,"Public Health, Environmental and Occupational Health",48,352,687,Hogrefe Publishing,Hogrefe Publishing,j,No,3,FALSE,https://www.scopus.com/sourceid/21954,09395911,
21954,Sucht,328,115,74,2.9,0.365,0.328,2738,Psychiatry and Mental Health,44,320,580,Hogrefe Publishing,Hogrefe Publishing,j,No,3,FALSE,https://www.scopus.com/sourceid/21954,09395911,
21955,Critical Reviews in Food Science and Nutrition,47109,2003,99,23.5,2.536,2.2,1106,Food Science,98,6,404,Taylor & Francis,Taylor & Francis,j,No,1,TRUE,https://www.scopus.com/sourceid/21955,10408398,15497852
21955,Critical Reviews in Food Science and Nutrition,47109,2003,99,23.5,2.536,2.2,2209,Industrial and Manufacturing Engineering,98,7,402,Taylor & Francis,Taylor & Francis,j,No,1,TRUE,https://www.scopus.com/sourceid/21955,10408398,15497852
21960,Supramolecular Chemistry,270,120,58,2.3,0.25,0.222,1600,Chemistry (all),37,253,404,Taylor & Francis,Taylor & Francis,j,No,3,FALSE,https://www.scopus.com/sourceid/21960,10610278,10290478
21962,Revista de la Sociedad Espanola del Dolor,76,118,37,0.6,0.163,0.123,2703,Anesthesiology and Pain Medicine,23,107,139,Aran Ediciones SA,Elsevier,j,No,4,FALSE,https://www.scopus.com/sourceid/21962,11348046,22546189
21964,Czech Journal of Food Sciences,533,204,63,2.6,0.551,0.308,1106,Food Science,45,220,404,Czech Academy of Agricultural Sciences,Czech Academy of Agricultural Sciences,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21964,12121800,18059317
21967,Fish Pathology,122,83,51,1.5,0.329,0.181,1103,Animal Science and Zoology,38,316,509,Japanese Society of Fish Pathalogy,Japanese Society of Fish Pathology,j,No,3,FALSE,https://www.scopus.com/sourceid/21967,0388788X,18817335
21967,Fish Pathology,122,83,51,1.5,0.329,0.181,1104,Aquatic Science,30,180,257,Japanese Society of Fish Pathalogy,Japanese Society of Fish Pathology,j,No,3,FALSE,https://www.scopus.com/sourceid/21967,0388788X,18817335
21968,Theoretical and Computational Chemistry,74,36,69,2.1,#N/A,#N/A,1606,Physical and Theoretical Chemistry,23,144,187,Elsevier,Elsevier,k,No,4,FALSE,https://www.scopus.com/sourceid/21968,13807323,22121617
21969,Theoretical and Experimental Chemistry,224,154,50,1.5,0.321,0.238,1600,Chemistry (all),27,293,404,Springer Nature,Springer Nature,j,No,3,FALSE,https://www.scopus.com/sourceid/21969,00405760,1573935X
21970,Theoretical Chemistry Accounts,1245,439,71,2.8,0.446,0.298,1606,Physical and Theoretical Chemistry,29,132,187,Springer Nature,Springer Nature,j,No,3,FALSE,https://www.scopus.com/sourceid/21970,1432881X,14322234
21971,Topics in Catalysis,3067,494,90,6.2,0.638,0.603,1600,Chemistry (all),71,117,404,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21971,10225528,15729028
21971,Topics in Catalysis,3067,494,90,6.2,0.638,0.603,1503,Catalysis,52,34,70,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21971,10225528,15729028
21972,Topics in Current Chemistry,2283,169,89,13.5,1.6,1.445,1600,Chemistry (all),90,37,404,Springer Nature,Springer Nature,j,No,1,TRUE,https://www.scopus.com/sourceid/21972,23650869,23648961
21973,Transport in Porous Media,3539,600,82,5.9,0.957,0.658,1500,Chemical Engineering (all),69,83,274,Springer Nature,Springer Nature,j,No,2,FALSE,https://www.scopus.com/sourceid/21973,01693913,15731634
21973,Transport in Porous Media,3539,600,82,5.9,0.957,0.658,1503,Catalysis,46,38,70,Springer Nature,Springer Nature,j,No,3,FALSE,https://www.scopus.com/sourceid/21973,01693913,15731634
21974,Update in Anaesthesia,12,30,33,0.4,0.289,0.133,2703,Anesthesiology and Pain Medicine,15,118,139,World Anaesthesia,Roayal Devon and Exeter Healthcare NHS Trust,j,No,4,FALSE,https://www.scopus.com/sourceid/21974,13534882,
21977,Acta Cardiologica,1638,557,85,2.9,0.441,0.356,2705,Cardiology and Cardiovascular Medicine,48,203,397,Taylor & Francis,Taylor & Francis,j,No,3,FALSE,https://www.scopus.com/sourceid/21977,00015385,03737934
21979,Deutsche Lebensmittel-Rundschau,12,227,4,0.1,0.011,0.101,2209,Industrial and Manufacturing Engineering,9,366,402,Wissenschaftliche Verlagsgesellschaft,Wissenschaftliche Verlagsgesellschaft mbH,j,Yes,4,FALSE,https://www.scopus.com/sourceid/21979,00120413,
21979,Deutsche Lebensmittel-Rundschau,12,227,4,0.1,0.011,0.101,3308,Law,2,1081,1105,Wissenschaftliche Verlagsgesellschaft,Wissenschaftliche Verlagsgesellschaft mbH,j,Yes,4,FALSE,https://www.scopus.com/sourceid/21979,00120413,
21979,Deutsche Lebensmittel-Rundschau,12,227,4,0.1,0.011,0.101,1106,Food Science,1,399,404,Wissenschaftliche Verlagsgesellschaft,Wissenschaftliche Verlagsgesellschaft mbH,j,Yes,4,FALSE,https://www.scopus.com/sourceid/21979,00120413,
21981,Helminthologia,345,166,60,2.1,0.594,0.328,1103,Animal Science and Zoology,52,242,509,Walter de Gruyter,Walter de Gruyter,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21981,04406605,13369083
21981,Helminthologia,345,166,60,2.1,0.594,0.328,2405,Parasitology,35,53,82,Walter de Gruyter,Walter de Gruyter,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21981,04406605,13369083
21983,Herpetologica,260,121,67,2.1,0.901,0.411,1103,Animal Science and Zoology,54,230,509,Herpetologists League,Herpetologist's League Inc.,j,No,2,FALSE,https://www.scopus.com/sourceid/21983,00180831,
21983,Herpetologica,260,121,67,2.1,0.901,0.411,1105,"Ecology, Evolution, Behavior and Systematics",45,398,731,Herpetologists League,Herpetologist's League Inc.,j,No,3,FALSE,https://www.scopus.com/sourceid/21983,00180831,
21986,Turkish Journal of Chemistry,1539,520,68,3,0.376,0.295,1600,Chemistry (all),45,220,404,Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu,TUBITAK,j,No,3,FALSE,https://www.scopus.com/sourceid/21986,13000527,13036130
21988,Herpetological Bulletin,99,179,30,0.6,0.148,0.153,1103,Animal Science and Zoology,8,468,509,British Herpetological Society,British Herpetological Society,j,No,4,FALSE,https://www.scopus.com/sourceid/21988,14730928,
21988,Herpetological Bulletin,99,179,30,0.6,0.148,0.153,1105,"Ecology, Evolution, Behavior and Systematics",4,695,731,British Herpetological Society,British Herpetological Society,j,No,4,FALSE,https://www.scopus.com/sourceid/21988,14730928,
21989,Herpetological Journal,167,79,56,2.1,0.486,0.346,1103,Animal Science and Zoology,53,238,509,British Herpetological Society,British Herpetological Society,j,No,2,FALSE,https://www.scopus.com/sourceid/21989,02680130,
