eid,auid,creator
2-s2.0-85017200066,36466276800,False
2-s2.0-85017198570,57193863014,False
2-s2.0-85017198570,23497895100,False
2-s2.0-85016647658,57212567577,False
2-s2.0-85016647658,7004999102,False
2-s2.0-85016647658,57193789385,False
2-s2.0-85016642371,55256898200,True
2-s2.0-85016642371,57212047935,False
2-s2.0-85016642371,57193796094,False
2-s2.0-85016642371,57193795407,False
2-s2.0-85016642371,6506865432,False
2-s2.0-85016635244,55781748800,True
2-s2.0-85016635244,7102497198,False
2-s2.0-85016627958,57193788297,True
2-s2.0-85016627958,56349735000,False
2-s2.0-85016627958,55433696100,False
2-s2.0-85016627958,57193795679,False
2-s2.0-85016627958,8258266800,False
2-s2.0-85016625262,6602690085,True
2-s2.0-85016625262,57193787573,False
2-s2.0-85016625262,57193793323,False
2-s2.0-85016625262,35114789200,False
2-s2.0-85016625262,46461099400,False
2-s2.0-85016615770,55169607400,False
2-s2.0-85016615770,57193797161,False
2-s2.0-85016615770,36677111300,False
2-s2.0-85016615770,55646658000,False
2-s2.0-85016615770,57193790852,False
2-s2.0-85016610686,57213582956,True
2-s2.0-85016610686,12802372500,False
2-s2.0-85016590090,57188950775,True
2-s2.0-85016590090,8879701300,False
2-s2.0-85016586792,56641792000,True
2-s2.0-85016586792,57192957922,False
2-s2.0-85016586792,34977429000,False
2-s2.0-85016581217,57193792779,True
2-s2.0-85016581217,9746509700,False
2-s2.0-85016581217,47562023900,False
2-s2.0-85016581217,20733585700,False
2-s2.0-85016581217,6504512797,False
2-s2.0-85016581217,9746730400,False
2-s2.0-85016577517,55647058100,False
2-s2.0-85016577517,57190810113,False
2-s2.0-85016577517,55646661400,False
2-s2.0-85016577517,56770653400,False
2-s2.0-85016577517,57193787699,False
2-s2.0-85016577517,16047410700,False
2-s2.0-85016576309,6603199107,True
2-s2.0-85016576309,57188757899,False
2-s2.0-85016576309,8081993300,False
2-s2.0-85016576309,7006040595,False
2-s2.0-85016576309,37115280000,False
2-s2.0-85016567474,55836376500,True
2-s2.0-85016567474,55628464000,False
2-s2.0-85016567474,7006807248,False
2-s2.0-85016567474,55972567400,False
2-s2.0-85016567474,55628241500,False
2-s2.0-85016567474,46461809100,False
2-s2.0-85016564351,54994042400,True
2-s2.0-85016564351,55889815900,False
2-s2.0-85016564351,6602737692,False
2-s2.0-85016559295,57193794884,True
2-s2.0-85016559295,8725070800,False
2-s2.0-85016559295,55560778600,False
2-s2.0-85016559295,9232751100,False
2-s2.0-85016559295,57193789583,False
2-s2.0-85016559295,56362390600,False
2-s2.0-85016558514,57214151335,True
2-s2.0-85016558514,57193794225,False
2-s2.0-85016558514,7201732891,False
2-s2.0-85016557750,36616218200,True
2-s2.0-85016557750,16068620300,False
2-s2.0-85016557750,55860970800,False
2-s2.0-85016557731,56002386300,True
2-s2.0-85016557731,35887825100,False
2-s2.0-85016557731,56092625400,False
2-s2.0-85016557731,56425949000,False
2-s2.0-85016557731,57193794569,False
2-s2.0-85016557731,59157809500,False
2-s2.0-85016555705,55757111300,True
2-s2.0-85016555705,57193789125,False
2-s2.0-85016555705,36454748700,False
2-s2.0-85016555705,55349230500,False
2-s2.0-85016555705,57193795309,False
2-s2.0-85016555705,6701507268,False
2-s2.0-85016550124,6701919653,False
2-s2.0-85016550124,55768649300,False
2-s2.0-85016550124,6504291473,False
2-s2.0-85016550124,55768916900,False
2-s2.0-85016550124,12784575000,False
2-s2.0-85016550124,23037131200,False
2-s2.0-85016088221,12801393200,True
2-s2.0-85016088221,42661356200,False
2-s2.0-85016075383,35183340000,True
2-s2.0-85016075383,6602612153,False
2-s2.0-85016075383,57193704552,False
2-s2.0-85016075383,57192377016,False
2-s2.0-85016075383,57186495900,False
2-s2.0-85016075383,57193705116,False
2-s2.0-85016070957,36613803600,True
2-s2.0-85016070957,6601995960,False
2-s2.0-85016070957,7201350271,False
2-s2.0-85016070957,55880986600,False
2-s2.0-85016070957,57193705045,False
2-s2.0-85016070957,57193703965,False
2-s2.0-85016065129,57193709933,True
2-s2.0-85016065129,35976699200,False
2-s2.0-85016065129,57193703927,False
2-s2.0-85016065129,57193705151,False
2-s2.0-85016065129,57193708466,False
2-s2.0-85016065129,37014332500,False
2-s2.0-85016060615,57193713852,True
2-s2.0-85016060615,56471684800,False
2-s2.0-85016060615,57193712743,False
2-s2.0-85016060615,16312002800,False
2-s2.0-85016060615,15136671100,False
2-s2.0-85016060412,37661431100,True
2-s2.0-85016060412,36106883800,False
2-s2.0-85016060412,6506573923,False
2-s2.0-85016060412,17134217400,False
2-s2.0-85016060412,57188581596,False
2-s2.0-85016056089,41762252400,True
2-s2.0-85016056089,55203641200,False
2-s2.0-85016056089,57197034663,False
2-s2.0-85016056089,17134217400,False
2-s2.0-85016056089,55753650800,False
2-s2.0-85016056089,55569156800,False
2-s2.0-85016055147,57193711214,True
2-s2.0-85016055147,57193714998,False
2-s2.0-85016055147,36994671500,False
2-s2.0-85016055147,7401505481,False
2-s2.0-85016055147,12771602300,False
2-s2.0-85016055147,19639258500,False
2-s2.0-85016052925,16067886800,True
2-s2.0-85016052925,35723787200,False
2-s2.0-85016052925,45760893800,False
2-s2.0-85016052925,35386828600,False
2-s2.0-85016052925,35723715700,False
2-s2.0-85016048409,23983991300,True
2-s2.0-85016048409,57193710863,False
2-s2.0-85016048409,12445629900,False
2-s2.0-85016048409,57193716219,False
2-s2.0-85016048409,56321572100,False
2-s2.0-85016048409,16069554600,False
2-s2.0-85016038041,55485493400,False
2-s2.0-85016038041,36130104400,False
2-s2.0-85016038041,57454486300,False
2-s2.0-85016038041,7202516728,False
2-s2.0-85016038041,6701797369,False
2-s2.0-85016016098,56023856100,False
2-s2.0-85016016098,59427470600,False
2-s2.0-85016016098,14064462800,False
2-s2.0-85016016098,35106884600,False
2-s2.0-85014940867,55963020700,False
2-s2.0-85014940867,13104402000,False
2-s2.0-85014940867,36873751100,False
2-s2.0-85014940867,6701547321,False
2-s2.0-85014128483,36863220400,False
2-s2.0-85014128483,22134051000,False
2-s2.0-85014124672,57440370800,True
2-s2.0-85014124672,7006160745,False
2-s2.0-85014124672,7006086714,False
2-s2.0-85014124672,7801662313,False
2-s2.0-85014124672,56684426700,False
2-s2.0-85014124672,6508366121,False
2-s2.0-85014121911,57205791597,False
2-s2.0-85014121911,16834419000,False
2-s2.0-85014121911,6602585837,False
2-s2.0-85014121911,6508206590,False
2-s2.0-85014121911,57193450376,False
2-s2.0-85014121911,57193449034,False
2-s2.0-85014119016,55757473800,True
2-s2.0-85014119016,23495505800,False
2-s2.0-85014119016,36130867400,False
2-s2.0-85014117204,57193456320,True
2-s2.0-85014117204,59812774600,False
2-s2.0-85014117204,6506793680,False
2-s2.0-85014105854,56176957400,False
2-s2.0-85014105854,57193456341,False
2-s2.0-85014105854,57193448515,False
2-s2.0-85014105854,36482507300,False
2-s2.0-85014105854,35204872700,False
2-s2.0-85014105854,56175915900,False
2-s2.0-85014105854,57192931432,False
2-s2.0-85014105854,56175562300,False
2-s2.0-85014105854,22978604200,False
2-s2.0-85014102875,57193448846,True
2-s2.0-85014102875,57193457841,False
2-s2.0-85014102875,57193452600,False
2-s2.0-85014102875,8934236300,False
2-s2.0-85014101652,36678344100,True
2-s2.0-85014101652,6602629008,False
2-s2.0-85014101652,6603897282,False
2-s2.0-85014101652,7004941265,False
2-s2.0-85014101652,57193456075,False
2-s2.0-85014101652,57193455944,False
2-s2.0-85014095361,55151419100,True
2-s2.0-85014095361,7103188156,False
2-s2.0-85014095361,57193449559,False
2-s2.0-85014095361,57193450031,False
2-s2.0-85014095361,6603963913,False
2-s2.0-85014095173,57193450416,True
2-s2.0-85014095173,57094220300,False
2-s2.0-85014095173,8879701300,False
2-s2.0-85014095173,16176273400,False
2-s2.0-85014095173,15844086900,False
2-s2.0-85014095173,7003914728,False
2-s2.0-85014075313,6506634454,False
2-s2.0-85014075313,57777633900,False
2-s2.0-85014073131,55510543300,False
2-s2.0-85014073131,6604018134,False
2-s2.0-85014069124,57193451082,False
2-s2.0-85014069124,55701550100,False
2-s2.0-85014069124,19638328400,False
2-s2.0-85014069124,57193448694,False
2-s2.0-85014069124,55670040300,False
2-s2.0-85014069124,8381879800,False
2-s2.0-85014065815,57193457461,False
2-s2.0-85014065815,57193451604,False
2-s2.0-85014065815,57193447497,False
2-s2.0-85014065815,6507330713,False
2-s2.0-85014065815,57196988304,False
2-s2.0-85014065815,56801753800,False
2-s2.0-85014065354,56906598300,True
2-s2.0-85014065354,7003768451,False
2-s2.0-85014065354,7102580326,False
2-s2.0-85014065354,12771602300,False
2-s2.0-85014065354,58356121300,False
2-s2.0-85012862346,57190969487,True
2-s2.0-85012862346,25925687700,False
2-s2.0-85012862346,57226482451,False
2-s2.0-85012862346,7003596933,False
2-s2.0-85012862346,57190970774,False
2-s2.0-85012862346,57190968615,False
2-s2.0-85012862346,57201481862,False
2-s2.0-85012856244,55358447200,True
2-s2.0-85012856244,57190968428,False
2-s2.0-85012856244,57190963018,False
2-s2.0-85012856244,39961336400,False
2-s2.0-85012856244,8275841000,False
2-s2.0-85012855999,6505822906,False
2-s2.0-85012855999,56992857300,False
2-s2.0-85012855999,57214668323,False
2-s2.0-85012855999,36009823400,False
2-s2.0-85012855999,57190971035,False
2-s2.0-85012855999,24472955000,False
2-s2.0-85012852558,56711034800,True
2-s2.0-85012852558,55257069300,False
2-s2.0-85012852558,57201177931,False
2-s2.0-85012852558,55377130700,False
2-s2.0-85012845419,57553289400,True
2-s2.0-85012845419,7006683597,False
2-s2.0-85012841680,57059893600,True
2-s2.0-85012841680,57060080300,False
2-s2.0-85012841680,55810998400,False
2-s2.0-85012841680,57191846542,False
2-s2.0-85012841680,57188989317,False
2-s2.0-85012841680,57191840573,False
2-s2.0-85012841680,37085030300,False
2-s2.0-85012841680,16300519500,False
2-s2.0-85012840018,57190963750,True
2-s2.0-85012840018,14056585400,False
2-s2.0-85012840018,54881784500,False
2-s2.0-85012840018,56124560700,False
2-s2.0-85012840018,57190968371,False
2-s2.0-85012840018,56501154400,False
2-s2.0-85012826129,57191848394,True
2-s2.0-85012826129,23495958700,False
2-s2.0-85012826129,35615794300,False
2-s2.0-85012825454,58916271300,True
2-s2.0-85012825454,56819731800,False
2-s2.0-85012825454,6701607887,False
2-s2.0-85012825454,12244301600,False
2-s2.0-85012821107,36994299900,True
2-s2.0-85012821107,15731779700,False
2-s2.0-85012821107,7006801856,False
2-s2.0-85012816604,47061153300,True
2-s2.0-85012816604,7004871649,False
2-s2.0-85012816604,36663470400,False
2-s2.0-85012816604,35797003700,False
2-s2.0-85012815366,55975721100,True
2-s2.0-85012815366,55975601100,False
2-s2.0-85012815366,55976064500,False
2-s2.0-85012815366,7003341132,False
2-s2.0-85011620716,57190609912,True
2-s2.0-85011620716,8941919900,False
2-s2.0-85011620716,7102445189,False
2-s2.0-85011620716,8333850600,False
2-s2.0-85011620716,6701674097,False
2-s2.0-85011617532,55531881500,False
2-s2.0-85011617532,50261049700,False
2-s2.0-85011617532,57193198233,False
2-s2.0-85011617532,57193202938,False
2-s2.0-85011617532,57193197495,False
2-s2.0-85011590441,35191595200,False
2-s2.0-85011590441,57193198109,False
2-s2.0-85011590441,57193198745,False
2-s2.0-85011590441,57093319600,False
2-s2.0-85011590441,23569858900,False
2-s2.0-85011585974,57193205364,False
2-s2.0-85011585974,6603360084,False
2-s2.0-85011575223,7003596933,True
2-s2.0-85011575223,52463175800,False
2-s2.0-85011575223,57193198901,False
2-s2.0-85011575223,57193196940,False
2-s2.0-85011575223,57193203987,False
2-s2.0-85011556807,54894969700,True
2-s2.0-85011556807,54894841400,False
2-s2.0-85011556807,57222110640,False
2-s2.0-85011556807,57191971072,False
2-s2.0-85011556807,57193200247,False
2-s2.0-85011556651,55121139200,True
2-s2.0-85011117070,57193130764,True
2-s2.0-85011117070,54971715200,False
2-s2.0-85011117070,57193133414,False
2-s2.0-85011117070,8671154600,False
2-s2.0-85011115102,57193140362,True
2-s2.0-85011115102,55377189600,False
2-s2.0-85011115102,57193133731,False
2-s2.0-85011115102,6602737692,False
2-s2.0-85011106062,55805745100,True
2-s2.0-85011106062,57194152005,False
2-s2.0-85011106062,57193132473,False
2-s2.0-85011106062,36857081300,False
2-s2.0-85011106062,55538988400,False
2-s2.0-85011106062,7004227772,False
2-s2.0-85011101330,57193136319,True
2-s2.0-85011101330,7004999102,False
2-s2.0-85011101330,23499030300,False
2-s2.0-85011095633,57193131297,True
2-s2.0-85011095633,57193131952,False
2-s2.0-85011095633,6507982335,False
2-s2.0-85011095633,55805098200,False
2-s2.0-85011095633,7006807248,False
2-s2.0-85011095633,57193136980,False
2-s2.0-85011088251,57193134534,False
2-s2.0-85011088251,23481335400,False
2-s2.0-85011088251,7202093770,False
2-s2.0-85011081818,56954259600,True
2-s2.0-85011081818,7103103797,False
2-s2.0-85011081818,57193140036,False
2-s2.0-85011081818,24402487200,False
2-s2.0-85011081818,57193137610,False
2-s2.0-85011081818,56644903100,False
2-s2.0-85011076365,36135972800,True
2-s2.0-85011076365,55918040900,False
2-s2.0-85011076365,55999340500,False
2-s2.0-85011074065,57193133183,True
2-s2.0-85011074065,51461986300,False
2-s2.0-85011074065,57193132138,False
2-s2.0-85011074065,24402970000,False
2-s2.0-85011072207,23481042900,True
2-s2.0-85011072207,19638328400,False
2-s2.0-85011072207,55701550100,False
2-s2.0-85011072207,55670040300,False
2-s2.0-85011072207,41761911000,False
2-s2.0-85011067140,57193140616,False
2-s2.0-85011067140,8343747500,False
2-s2.0-85011067140,56954492400,False
2-s2.0-85011067140,57213582956,False
2-s2.0-85011067140,22953684800,False
2-s2.0-85011067140,57193133399,False
2-s2.0-85011063390,57193133174,True
2-s2.0-85011063390,55433418700,False
2-s2.0-85011063390,55851617500,False
2-s2.0-85011063390,6507982335,False
2-s2.0-85011063390,55850949500,False
2-s2.0-85011063390,56386982000,False
2-s2.0-85011060228,34977453400,True
2-s2.0-85011060228,58324729300,False
2-s2.0-85011060228,57216213617,False
2-s2.0-85011060228,57193139546,False
2-s2.0-85011060228,7801582170,False
2-s2.0-85011048544,6603757381,True
2-s2.0-85011048544,55263224100,False
2-s2.0-85011039391,55895310200,True
2-s2.0-85011039391,55577731100,False
2-s2.0-85011039391,6602306208,False
2-s2.0-85011039391,26024085900,False
2-s2.0-85011039391,57189073099,False
2-s2.0-85011039391,56940831800,False
2-s2.0-85011026106,54972859700,True
2-s2.0-85011026106,14719663300,False
2-s2.0-85011026106,57193136603,False
2-s2.0-85011026106,35588037700,False
2-s2.0-85011026004,57193132716,True
2-s2.0-85011026004,55293826300,False
2-s2.0-85011026004,39361394800,False
2-s2.0-85011026004,50262988000,False
2-s2.0-85011026004,57193139300,False
2-s2.0-85011026004,57193139812,False
2-s2.0-85011024505,57193134084,True
2-s2.0-85011024505,27268048400,False
2-s2.0-85011024241,56719443200,True
2-s2.0-85011024241,7004260670,False
2-s2.0-85011024241,56719084700,False
2-s2.0-85011024241,57193132606,False
2-s2.0-85011024241,57193134200,False
2-s2.0-85011024241,57193135800,False
2-s2.0-85011015297,56502333800,True
2-s2.0-85011015297,8880199900,False
2-s2.0-85011015297,7801638163,False
2-s2.0-85011015297,16068620300,False
2-s2.0-85010629658,14120071900,False
2-s2.0-85010629658,57215299170,False
2-s2.0-85010629658,59795982400,False
2-s2.0-85010629658,57215283397,False
2-s2.0-85010629658,6603668714,False
2-s2.0-85010629658,57215281232,False
2-s2.0-85010629658,57215285144,False
2-s2.0-85010629658,36572127400,False
2-s2.0-85010629658,57215276303,False
2-s2.0-85010629658,57215296034,False
2-s2.0-85010629658,57192920755,False
2-s2.0-85010629658,57215292529,False
2-s2.0-85010629658,57215282092,False
2-s2.0-85010629658,57215277202,False
2-s2.0-85010629658,35621468200,False
2-s2.0-85010629658,57614667200,False
2-s2.0-85010629658,59048427200,False
2-s2.0-85010629658,57215292058,False
2-s2.0-85010629658,57215279083,False
2-s2.0-85010629658,57215296822,False
2-s2.0-85010629658,57215512919,False
2-s2.0-85010629658,57215274770,False
2-s2.0-85010629658,57215287044,False
2-s2.0-85010629658,57216237639,False
2-s2.0-85010629658,12143382600,False
2-s2.0-85010629658,6603324033,False
2-s2.0-85010629658,57215301900,False
2-s2.0-85010629658,57215279416,False
2-s2.0-85010629658,57215300130,False
2-s2.0-85010629658,57215280581,False
2-s2.0-85010629658,57215285889,False
2-s2.0-85010629658,57215300779,False
2-s2.0-85010223476,24830119300,True
2-s2.0-85010223476,53982771200,False
2-s2.0-85010223476,57217511648,False
2-s2.0-85010223476,57190734354,False
2-s2.0-85010223476,6602932288,False
2-s2.0-85010223476,55315939300,False
2-s2.0-85010219839,57193028460,True
2-s2.0-85010219839,24578104400,False
2-s2.0-85010219839,55918668600,False
2-s2.0-85010219835,57193026635,True
2-s2.0-85010219835,57193025932,False
2-s2.0-85010219835,54893126500,False
2-s2.0-85010219835,36645752500,False
2-s2.0-85010218107,56608625300,False
2-s2.0-85010218107,7006569353,False
2-s2.0-85010218107,51461986300,False
2-s2.0-85010217901,36645752500,True
2-s2.0-85010217901,57193025806,False
2-s2.0-85010217901,57193025832,False
2-s2.0-85010217901,57193028665,False
2-s2.0-85010217901,57193028093,False
2-s2.0-85010217901,55842724300,False
2-s2.0-85010214419,57188758957,True
2-s2.0-85010214419,57191377405,False
2-s2.0-85010214419,57193028848,False
2-s2.0-85010214419,56349512800,False
2-s2.0-85010214419,57193029204,False
2-s2.0-85010212062,35344491800,False
2-s2.0-85010212062,7004999102,False
2-s2.0-85010212062,22734336700,False
2-s2.0-85010211155,57193026025,False
2-s2.0-85010211155,36676839100,False
2-s2.0-85010211155,36186223400,False
2-s2.0-85010211155,56025643200,False
2-s2.0-85010211155,55562034400,False
2-s2.0-85010211155,57191856177,False
2-s2.0-85010207773,57193028386,False
2-s2.0-85010207773,16069219900,False
2-s2.0-85010207773,16678566300,False
2-s2.0-85010207137,55439919000,True
2-s2.0-85010207137,55421122400,False
2-s2.0-85010207137,36483457700,False
2-s2.0-85010207137,57202211810,False
2-s2.0-85010207137,12796620400,False
2-s2.0-85010207137,55918374500,False
2-s2.0-85010206012,57193029002,True
2-s2.0-85010206012,55918906900,False
2-s2.0-85010204764,57203488017,False
2-s2.0-85010204764,35726577100,False
2-s2.0-85010204764,23473751000,False
2-s2.0-85010204462,55919175400,False
2-s2.0-85010204462,35207100200,False
2-s2.0-85010204462,7102117018,False
2-s2.0-85010204462,6506619300,False
2-s2.0-85010204462,57193027005,False
2-s2.0-85010204462,57193026711,False
2-s2.0-85010200849,55894943900,False
2-s2.0-85010200849,26532307800,False
2-s2.0-85010200849,36720353800,False
2-s2.0-85010200849,57193026683,False
2-s2.0-85010200849,57193028001,False
2-s2.0-85010200849,57193026653,False
2-s2.0-85010189160,55175831400,True
2-s2.0-85010189160,24578104400,False
2-s2.0-85010189160,20733789100,False
2-s2.0-85010189028,56124332500,False
2-s2.0-85010189028,13405658300,False
2-s2.0-85009786895,57191282993,True
2-s2.0-85009786895,57192988849,False
2-s2.0-85009786895,44461682100,False
2-s2.0-85009786895,57188564745,False
2-s2.0-85009786895,32667732800,False
2-s2.0-85009783113,57192984474,True
2-s2.0-85009783113,57192985385,False
2-s2.0-85009783113,56661738800,False
2-s2.0-85009783113,57192984687,False
2-s2.0-85009783113,35610405900,False
2-s2.0-85009765376,57220079431,True
2-s2.0-85009765376,57192984240,False
2-s2.0-85009765376,56133616500,False
2-s2.0-85009765376,55799205500,False
2-s2.0-85009765376,57200632192,False
2-s2.0-85009754128,57192982907,True
2-s2.0-85009754128,57192979845,False
2-s2.0-85009754128,57192978745,False
2-s2.0-85009754128,16642769800,False
2-s2.0-85009752519,55432835700,False
2-s2.0-85009752519,57217329833,False
2-s2.0-85009752519,36939064400,False
2-s2.0-85009752519,49663905400,False
2-s2.0-85009752519,56151478400,False
2-s2.0-85009752519,57192988252,False
2-s2.0-85009752519,57200994982,False
2-s2.0-85009752519,9939954000,False
2-s2.0-85009752519,6508350228,False
2-s2.0-85009743312,56053052400,True
2-s2.0-85009743312,57192980436,False
2-s2.0-85009743312,57192982516,False
2-s2.0-85009743312,55675663600,False
2-s2.0-85009743312,57192985843,False
2-s2.0-85009743312,6701837476,False
2-s2.0-85009723920,57202783760,False
2-s2.0-85009723920,57192987326,False
2-s2.0-85009723920,57192985952,False
2-s2.0-85009723920,57217007621,False
2-s2.0-85009723920,55331740000,False
2-s2.0-85009723920,57192990086,False
2-s2.0-85009723920,14054607800,False
2-s2.0-85009723920,57202032155,False
2-s2.0-85009723920,55605772808,False
2-s2.0-85008240150,57192804400,False
2-s2.0-85008240150,56271450300,False
2-s2.0-85008240150,55567527400,False
2-s2.0-85008234007,57192812620,True
2-s2.0-85008234007,57192814935,False
2-s2.0-85008234007,56755450000,False
2-s2.0-85008234007,57198422064,False
2-s2.0-85008234007,55814569900,False
2-s2.0-85008234007,56236130400,False
2-s2.0-85008234007,56653337200,False
2-s2.0-85008234007,8227154400,False
2-s2.0-85008234007,14830317500,False
2-s2.0-85008234007,16643027300,False
2-s2.0-85008233187,57192812909,True
2-s2.0-85008233187,58432958100,False
2-s2.0-85008233187,54977092200,False
2-s2.0-85008223177,57192809789,True
2-s2.0-85008223177,24576307000,False
2-s2.0-85008223177,57192816690,False
2-s2.0-85008223177,35095462500,False
2-s2.0-85008223177,54882120600,False
2-s2.0-85008223177,56943137500,False
2-s2.0-85008223177,56732549400,False
2-s2.0-85008214494,57192809894,False
2-s2.0-85008214494,56532025700,False
2-s2.0-85008214494,57191861979,False
2-s2.0-85008214430,57192809977,True
2-s2.0-85008214430,56271450300,False
2-s2.0-85008214430,59370675200,False
2-s2.0-85008214430,57192803959,False
2-s2.0-85008214430,57192809488,False
2-s2.0-85008214430,57038197000,False
2-s2.0-85008214430,55567527400,False
2-s2.0-85008214430,13002828400,False
2-s2.0-85008213271,57192805335,True
2-s2.0-85008213271,56083361200,False
2-s2.0-85008213271,57198422064,False
2-s2.0-85008213271,56236130400,False
2-s2.0-85008213271,56653337200,False
2-s2.0-85008213271,57192811110,False
2-s2.0-85008213271,57190344325,False
2-s2.0-85008213271,57192808838,False
2-s2.0-85008213271,14830317500,False
2-s2.0-85008195300,57192815764,False
2-s2.0-85008195300,6504797600,False
2-s2.0-85008195300,24330825300,False
2-s2.0-85008168616,57192814226,True
2-s2.0-85008168616,58823324100,False
2-s2.0-85008168616,57192817760,False
2-s2.0-85008168616,7406305774,False
2-s2.0-85008156664,40461182200,True
2-s2.0-85008156664,57192806892,False
2-s2.0-85008156664,55319387700,False
2-s2.0-85008156664,55318907000,False
2-s2.0-85008156664,6602704987,False
2-s2.0-85008156664,57200700521,False
2-s2.0-85008156664,57192817230,False
2-s2.0-85008156664,7006164098,False
2-s2.0-85008156664,7006645233,False
2-s2.0-85008156664,7003895957,False
2-s2.0-85008153119,57192806267,True
2-s2.0-85008153119,54977092200,False
2-s2.0-85007505701,56849905100,True
2-s2.0-85007505701,57204272998,False
2-s2.0-85007496281,6603575660,True
2-s2.0-85007496281,7201730515,False
2-s2.0-85007496281,24400911400,False
2-s2.0-85007496281,25655447200,False
2-s2.0-85007496281,12446794500,False
2-s2.0-85007495451,8203830800,True
2-s2.0-85007495451,6506554703,False
2-s2.0-85007495451,24402029000,False
2-s2.0-85007495451,7005428872,False
2-s2.0-85007484164,57192696686,False
2-s2.0-85007484164,6701818202,False
2-s2.0-85007484164,9232748500,False
2-s2.0-85007484164,57201074986,False
2-s2.0-85007484164,6507352304,False
2-s2.0-85007484164,55046181300,False
2-s2.0-85007483259,56896746600,False
2-s2.0-85007483259,57207714243,False
2-s2.0-85007483259,55441112800,False
2-s2.0-85007483259,57224670508,False
2-s2.0-85007483259,42661356200,False
2-s2.0-85007483259,15828781600,False
2-s2.0-85007478256,57192697253,True
2-s2.0-85007478256,22135731500,False
2-s2.0-85007478256,24169716600,False
2-s2.0-85007478256,55414411100,False
2-s2.0-85007478256,8677711400,False
2-s2.0-85007478256,7201966943,False
2-s2.0-85007478086,55646626700,True
2-s2.0-85007478086,24576490900,False
2-s2.0-85007478086,24576830600,False
2-s2.0-85007478086,55646734000,False
2-s2.0-85007449388,35105533900,True
2-s2.0-85007449388,6602664522,False
2-s2.0-85007449388,36844824700,False
2-s2.0-85007449388,6507180493,False
2-s2.0-85007449388,6507557946,False
2-s2.0-85007442810,55647403300,True
2-s2.0-85007442810,35190620300,False
2-s2.0-85007417023,36959825100,True
2-s2.0-85007417023,59038644600,False
2-s2.0-85007417023,55414538600,False
2-s2.0-85007417023,55597150300,False
2-s2.0-85007417023,24400798300,False
2-s2.0-85007316127,54906181900,True
2-s2.0-85007316127,57192678857,False
2-s2.0-85007316127,58898926900,False
2-s2.0-85007316127,57192677403,False
2-s2.0-85007316127,57190489982,False
2-s2.0-85007316127,6602483034,False
2-s2.0-85007316127,56624177100,False
2-s2.0-85007316127,6602196396,False
2-s2.0-85006944271,36009861000,True
2-s2.0-85006944271,54893074000,False
2-s2.0-85006944271,23991336500,False
2-s2.0-85006944271,15072369700,False
2-s2.0-85006944271,36959471900,False
2-s2.0-85006944271,36009947200,False
2-s2.0-85006942526,36609284800,True
2-s2.0-85006942526,6602262004,False
2-s2.0-85006942526,36479955600,False
2-s2.0-85006942526,36127894000,False
2-s2.0-85006928715,57192593042,True
2-s2.0-85006928715,57192594212,False
2-s2.0-85006928715,57192592317,False
2-s2.0-85006928715,6506154607,False
2-s2.0-85006928715,57192587479,False
2-s2.0-85006928715,16646393000,False
2-s2.0-85006927616,34977429000,True
2-s2.0-85006927616,57192578181,False
2-s2.0-85006927616,57192586140,False
2-s2.0-85006927616,57192575939,False
2-s2.0-85006927616,57192578301,False
2-s2.0-85006927616,57192577353,False
2-s2.0-85006893259,56032699600,True
2-s2.0-85006893259,6506998587,False
2-s2.0-85006880750,57192577390,False
2-s2.0-85006880750,57206141308,False
2-s2.0-85006880750,7006807248,False
2-s2.0-85006858017,8258201800,True
2-s2.0-85006858017,57192575070,False
2-s2.0-85006858017,56386974700,False
2-s2.0-85006858017,57192588638,False
2-s2.0-85006858017,57111571600,False
2-s2.0-85006847800,36959492800,False
2-s2.0-85006847800,36863443700,False
2-s2.0-85006847800,7003686744,False
2-s2.0-85006847800,6603963913,False
2-s2.0-85006847275,57192593038,True
2-s2.0-85006847275,56026622400,False
2-s2.0-85006847275,57192594476,False
2-s2.0-85006847275,57192577828,False
2-s2.0-85006847275,24830477900,False
2-s2.0-85006847275,57188696541,False
2-s2.0-85006847275,24401444100,False
2-s2.0-85006840778,25652732400,False
2-s2.0-85006488983,57192423114,False
2-s2.0-85006488983,57192426964,False
2-s2.0-85006488983,24576336400,False
2-s2.0-85006488983,36117738200,False
2-s2.0-85006488983,6505822906,False
2-s2.0-85006488983,57213769287,False
2-s2.0-85006380977,56755268300,False
2-s2.0-85006380977,55211146200,False
2-s2.0-85006380977,57192421799,False
2-s2.0-85006380977,8381879800,False
2-s2.0-85006380977,19638688300,False
2-s2.0-85006380977,57031422500,False
2-s2.0-85006325317,6602507690,True
2-s2.0-85006325317,7006312767,False
2-s2.0-85006325317,36150342300,False
2-s2.0-85006324024,57192418269,False
2-s2.0-85006324024,35796881700,False
2-s2.0-85006324024,7102572678,False
2-s2.0-85006324024,56289491600,False
2-s2.0-85006324024,57217693879,False
2-s2.0-85006320561,57192418765,True
2-s2.0-85006320561,7005936657,False
2-s2.0-85006320561,56826044000,False
2-s2.0-85006319370,36959397800,False
2-s2.0-85006319370,57192415763,False
2-s2.0-85006319370,36663648000,False
2-s2.0-85006319370,37118728800,False
2-s2.0-85006319370,35769087000,False
2-s2.0-85006307279,57192409779,True
2-s2.0-85006307279,8880199900,False
2-s2.0-85006307279,7801638163,False
2-s2.0-85006307279,57192413917,False
