index,afid,name,domain,url,variants
866,106997706,Instituto Pró-Carnívoros,,,[]
867,113926455,Centre of Innovation and Preclinical Studies (CIEnP),,,"['Center Of Innovation And Preclinical Studies', 'Centre Of Innovation And Preclinical Studies (cienp)', 'Centre Of Inovation And Preclinic Studies (cienp)', 'Center Of Innovation And Preclinical Studies-cienp', 'Center Of Innovation And Preclinical Studies (cienp)', 'Center For Innovation And Preclinical Studies']"
868,109920680,Instituto Nacional de Ciência e Tecnologia em Entomologia Molecular (INCT-EM),,,[]
869,112571411,Instituto Nacional de Ciência e Tecnologia em Entomologia Molecular,,,[]
870,60100508,"Agência Nacional de Vigilância Sanitária, Brazil",,http://www.anvisa.gov.br/,"['National Health Surveillance Agency, Brazil', 'Agência Nacional de Vigilância Sanitária, Brazil']"
871,113955927,Eurofarma,,,"['Eurofarma', 'Eurofarma Laboratórios S.a.', 'Eurofarma Laboratórios', 'Eurofarma Laboratório S/a', 'Eurofarma Laboratorios']"
872,60004660,Instituto Agronomico do Parana,iapar.br,http://www.iapar.br/,['Instituto Agronomico do Parana']
873,60058499,Empresa de Pesquisa Agropecuária de Minas Gerais,epamig.br,https://www.epamig.br/,['Empresa de Pesquisa Agropecuária de Minas Gerais']
874,110545899,Instituto Nacional de Ciência e Tecnologia Translacional em Medicina (INCT-TM),,,[]
875,60109298,Universidade Federal do Sul e Sudeste do Pará,,https://www.unifesspa.edu.br/,['Universidade Federal do Sul e Sudeste do Pará']
876,60109442,"Instituto Federal de Educação, Ciȇncia e Tecnologia do Rio Grande do Sul",ifrs.edu.br,https://ifrs.edu.br/,[]
877,101500952,Fundação Brasileira para o Desenvolvimento Sustentável,,,[]
878,60109296,Universidade Federal da Fronteira Sul,uffs.edu.br,https://www.uffs.edu.br/,"['Universidade Federal da Fronteira Sul', 'Federal University of the Southern Frontier']"
879,60281053,Universidade La Salle,unilasalle.edu.br,https://www.unilasalle.edu.br/canoas,[]
880,115873796,Centro de Ensino Superior e Desenvolvimento,,,"['Faculdade De Ciências Médicas, Centro De Ensino Superior E Desenvolvimento', 'Centro De Ensino Superior E Desenvolvimento (cesed/unifacisa', 'Centro De Ensino Superior E Desenvolvimento', 'Centro De Educação Superior E Desenvolvimento']"
881,60096792,Instituto de Pesca,,,['Instituto de Pesca']
882,60006943,Center of Health Sciences,ufpe.br,http://www.ufpe.br,"['Federal University of Pernambuco, Center of Health Sciences - Medicine', 'Universidade Federal de Pernambuco, Centro de Ciencias da Saude - Medicina']"
883,113046745,Evangelic University Hospital of Curitiba,,,"['Evangelic University Hospital Of Curitiba', 'Evangelical Hospital Of Curitiba']"
884,115264565,Clinical Pathology Laboratory Antonio Lobão,,,['Clinical Pathology Laboratory Antonio Lobão']
885,60016207,Universidade Regional de Blumenau,furb.br,https://www.furb.br/pt,"['Regional University of Blumenau', 'Universidade Regional de Blumenau']"
886,113058751,INCT-DT,,,"['Inct-dt', 'Inct']"
887,100366788,Amaral Carvalho Hospital,,,[]
888,101701396,Fundação de Economia e Estatística,,,"['Fundação De Economia E Estatística', 'Fundação De Economia E Estatística (fee)', 'Fundação De Economia E Estatística Endereço', 'Fundação De Economia E Estatística - Fee']"
889,115951773,Escola de Química e Alimentos,,,['Escola De Química E Alimentos']
890,115952186,Programa de Pós-Graduação em Ciências Fisiológicas,,,[]
891,112372193,Centro de Ciências Químicas,,,['Centro De Ciências Químicas']
892,127287325,EcoPoint,,,['Ecopoint']
893,131888804,University of São Paulo State,,,['University Of São Paulo State']
894,60001774,Universidade Sao Francisco,usf.edu.br,https://www.usf.edu.br/,[]
895,109723116,Instituto Nacional de Ciência e Tecnologia em Nano-Biofarmacêutica (N-Biofar),,,"['Instituto Nacional De Ciência E Tecnologia Em Nano-biofarmacêutica (n-biofar)', 'Instituto Nacional De Ciência E Tecnologia Em Nano- Biofarmacêutica (n-biofar)', 'Instituto Nacional De Ciência E Tecnologia Em Nanobiofarmacêutica (n-biofar)', 'Instituto Nacional De Ciência E Tecnologia Em Nanobiofarmacê Utica (n-biofar)']"
896,126612417,Santa Casa de Misericórdia de Ribeirão Preto,,,"['Santa Casa De Misericórdia De Ribeirão Preto', 'Hospital Santa Casa Of Ribeirão Preto']"
897,112075652,São José Dentistry School,,,"['Faculdades São José', 'Faculdade São José', 'São José Faculties', 'São José Dentistry School', 'São José Dental School', 'R. São José', 'Faculdade Sao Jose']"
898,114786713,DGPTC/PCERJ,,,['Dgptc/pcerj']
899,113041687,Instituto Federal da Bahia,,,"['Instituto Federal Da Bahia', 'Universiade Federal Da Bahia', 'Univerisdade Federal Da Bahia']"
900,60006171,Petrobras,petrobras.com.br,https://petrobras.com.br/en/,['Petrobras']
901,100367737,University Hospital,,,['University Hospital']
902,115905691,Labimed Clinical Chemistry and Medicine Laboratory,,,['Labimed Clinical Chemistry and Medicine Laboratory']
903,118431446,Gerência Geral de Polícia Científica,,,"['Polícia Científica', 'Gerência Geral De Polícia Científica (ggpoc)', 'Gerência Geral De Polícia Científica']"
904,112573671,Federal University of San Francisco Valley (UNIVASF),,,[]
905,126751628,Nutrition student at Federal University of Health Sciences from Porto Alegre,,,"['Nutrition Student At Federal University Of Health Sciences From Porto Alegre', 'Federal University Of Health Sciences Porto Alegre', 'Federal University Of Health Sciences At Porto Alegre']"
906,60069338,Embrapa Amazônia Oriental,embrapa.br,https://www.embrapa.br/en/amazonia-oriental,['Embrapa Amazônia Oriental']
907,126772989,Embrapa Southeast Livestock,,,"['Embrapa Southeast Livestock', 'Embrapa Southeast Livestock (embrapa)', 'Brazilian Agricultural Research Corporation-embrapa Southeast Livestock', 'Animal Biotechnology Laboratory—embrapa Southeast Livestock']"
908,115900053,Laboratório de Investigação Molecular no Câncer (LIMC),,,['Laboratório De Investigação Molecular No Câncer (limc)']
909,115893124,Clinics Hospital,,,['Clinics Hospital']
910,60274686,Sakata Seed Corporation,sakata.com,https://www.sakata.com/,"['Sakata Seed Corporation', 'SAKATA Group']"
911,109708198,Centro Universitário das Faculdades Associadas ao Ensino (UNIFAE),,,"['Centro Universitário Das Faculdades Associadas De Ensino-unifae', 'Centro Universitário Das Faculdades Associadas De Ensino', 'Centro Universitário Das Faculdades Associadas Ao Ensino (unifae)', 'Centro Universitário Das Faculdades Associadas (unifae)']"
912,115385647,Simile,,,['Simile']
913,60041703,Fundacao Centro Tecnologico de Minas Gerais,cetec.br,,['Fundacao Centro Tecnologico de Minas Gerais']
914,115806035,Universidade Federal Fluminse - UFF,,,['Universidade Federal Fluminse - UFF']
915,116065258,Centro de Terapia Celular e Centro Regional de Hemoterapia de Ribeirão Preto,,,"['Centro Regional De Hemoterapia De Ribeirão Preto', 'Centro De Terapia Celular E Centro Regional De Hemoterapia De Ribeirão Preto']"
916,114808000,Private Office,,,[]
917,108940898,Instituto Nacional de Ciência e Tecnologia Para o Controle do Câncer (INCT),,,"['Instituto Nacional De Ciência E Tecnologia Para O Controle Do Câncer (inct)', 'Instituto Nacional De Ciência E Tecnologia Para O Controle Do Câncer', 'Instituto National De Ciência E Tecnologia Para', 'Instituto Nacional De Ciência E Tecnologia Para Sistemas Complexos', 'Instituto Nacional De Ciência E Tecnologia Para O Controle Do Cancer']"
918,114037180,Weight Science,,,['Weight Science']
919,60069341,Fundacao Estadual de Pesquisa Agropecuaria,fepagro.rs.gov.br,http://www.fepagro.rs.gov.br/,['Fundacao Estadual de Pesquisa Agropecuaria']
920,116339877,Galvão Bueno St,,,"['Galvão Bueno St', 'Rua Galvão Bueno 868', 'Rua Galvao Bueno']"
921,60070423,Embrapa Semiárido,,https://www.embrapa.br/en/semiarido,"['Embrapa Semiárido, Petrolina', 'Embrapa Semiárido', 'Embrapa Semiarid']"
922,117556814,CONAB,,,['Conab']
923,60281577,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (Incaper)",incaper.es.gov.br,https://incaper.es.gov.br/,"['Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (Incaper)', 'Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural', 'Capixaba Institute of Research, Technical Assistance and Rural Extension']"
924,107071027,Estudo e Desenvolvimento Biológico Ltda,,,['Estudo E Desenvolvimento Biológico Ltda']
925,60194531,Instituto Tecnológico Vale,itv.org,https://www.itv.org/en/home/,"['Vale Institute of Technology', 'Instituto Tecnológico Vale']"
926,113089507,FCM da Santa Casa de São Paulo,,,"['Fcm Da Santa Casa De São Paulo', 'F.c.m. Da Santa Casa De São Paulo', 'Santa Casa De Sao Paulo School Of Medical Sciences', 'Fcm Da Santa Casa De Sáo Paulo', 'Fcm Da Santa Casa De Sao Paulo']"
927,60027875,"Ministerio da Agricultura, Pecuaria e Abastecimento",agricultura.gov.br,http://www.agricultura.gov.br/,"['Ministerio da Agricultura, Pecuaria e Abastecimento']"
928,60043836,Heliopolis Hospital,,,['Heliopolis Hospital']
929,60290105,Fundação Arnaldo Vieira de Carvalho,fcmsantacasasp.edu.br/vemprasanta/fundacao-arnaldo-vieira-de-carvalho,https://fcmsantacasasp.edu.br/vemprasanta/fundacao-arnaldo-vieira-de-carvalho/,"['Fundação Arnaldo Vieira de Carvalho', 'Arnaldo Vieira de Carvalho Foundation']"
930,100786218,Departamento de Biologia Molecular,,,[]
931,101022205,Center for Hematology of São Paulo,,,"['São Paulo Forest Institute', 'São Paulo Forestry Institute', 'Center For Hematology Of São Paulo', ""São Paulo Clinic For Women's Care)"", 'Forestry Institute Of São Paulo', 'Forest Institute Of São Paulo']"
932,100669228,Brazilian National Commission for Nuclear Energy,,,"['National Nuclear Energy Commission', 'Brazilian National Commission For Nuclear Energy', 'Natl. Commission Of Nuclear Energy', 'National Center Of Nuclear Energy']"
933,115999855,IIEP,,,['IIEP']
934,60010831,Universidade Ibirapuera,ibirapuera.br,https://www.ibirapuera.br/,"['Ibirapuera University', 'Universidade Ibirapuera']"
935,100775952,Laboratório Central de Saúde Pública de Pernambuco,,,"['Laboratório Central De Saúde Pública De Pernambuco', 'Laboratório Central De Saúde Pública', 'Laboratório Central De Saúde Pública Do Estado De Pernambuco', 'Laboratório De Saúde Pública De Pernambuco-lacen/pe', 'Laboratório Central De Saúde Pública (lacen)', 'Laboratório Central De Saúde De Pernambuco', 'Laboratório Central Da Secretaria De Saúde Do Estado De Pernambuco', 'Laboratorio Central De Saúde Pública De Pernambuco (lacen-pe)']"
936,112679207,Secretaria de Defesa Social de Pernambuco,,,"['Secretaria De Defesa Social De Pernambuco', 'Secretaria Estadual De Saúde Do Estado De Pernambuco', 'Secretaria De Saúde De Pernambuco']"
937,105938101,Secretaria de Estado da Saúde de Goiás,,,[]
938,107253267,Laboratório Nacional Agropecuário,,,"['Laboratório Nacional Agropecuário', 'Mg: Laboratório Nacional Agropecuário']"
939,100391513,Consultoria em Patologia,,,[]
940,60005352,Universidade Catolica de Pernambuco,unicap.br,http://www.unicap.br,"['Catholic University of Pernambuco', 'Universidade Catolica de Pernambuco']"
941,110445429,Centro de Gestão de Tecnologia e Inovação (CGTI),,,"['Centro De Gestão De Tecnologia E Inovação (cgti)', 'Centro De Gestão De Tecnologia E Inovação']"
942,60012354,Instituto de Technologia em Imunobiologicos,bio.fiocruz.br,http://www.bio.fiocruz.br,[]
943,101932649,Departamento de Fisiologia e Farmacologia,,,"['Departamento De Fisiologia E Farmacologia', 'Depto. De Fisiologia E Farmacologia']"
944,101636747,Graduate Program in Pathology,,,[]
945,110735077,Federal University of São Francisco Valley,,,[]
946,112199801,Rio Grande do Sul Technical and Scientifical Division,,,"['Rio Grande Do Sul Technical And Scientifical Division', 'Rio Grande Do Sul Superintendency', 'Technical And Scientific Police Superintendent Of Rio Grande Do Sul', 'Rio Grande Do Sul Technical And Scientific Division', 'Brazilian Federal Police Of Rio Grande Do Sul']"
947,121240251,Instituto Nacional de Ciência e Tecnologia-Pesquisa Translacional em Saúde e Ambiente na Região Amazônica (INCT-IMPeTAM),,,['Instituto Nacional De Ciência E Tecnologia-pesquisa Translacional Em Saúde E Ambiente Na Região Amazônica (inct-impetam)']
948,100929145,Huntington-Center of Human Reproduction,,,"['Ctro. Reprod. Hum. Huntington-SP', 'Huntington Reproductive Center', 'Huntington-Center of Human Reproduction']"
949,101975870,Faculdade de Nutrição,,,"['Faculdade de Nutrição', 'Faculdade de Nutrição']"
950,60271913,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás – IFG",ifg.edu.br,https://www.ifg.edu.br/,"['Instituto Federal de Educação, Ciência e Tecnologia de Goiás – IFG', 'Instituto Federal de Educação, Ciência e Tecnologia de Goiás', 'Federal Institute of Education, Science and Technology of Goiás']"
951,132517680,Hospital Araújo Jorge,,,[]
952,112596708,Instituto Nacional de Ciência e Tecnologia (INCT),,,[]
953,131885940,University of São Paulo Medical School,,,['University Of São Paulo Medical School']
954,60043026,Centro de Ciencias Exatas e da Natureza de Pernambuco,ccen.ufpe.br,,['Centro de Ciencias Exatas e da Natureza de Pernambuco']
955,118416481,INCT-Nanobiofar-FAPEMIG-CNPq,,,['Inct-nanobiofar-fapemig-cnpq']
956,122861452,CTCMOL,,,['Ctcmol']
957,60100515,"Associação Nacional de Criadores e Pesquisadores, Ribeirao Preto",,http://www.ancp.org.br/,"['Associação Nacional de Criadores e Pesquisadores, Ribeirao Preto']"
958,116694798,Programa de Pós-Graduação em Biologia Celular e Molecular,,,['Programa De Pós-graduação Em Biologia Celular E Molecular']
959,114393338,CCT/Biologia,,,"['CCT/Biologia', 'CCT-Biologia', 'CCT / Biologia']"
960,100772636,Federal Institute of Education,,,[]
961,113076884,Amazon Rural Federal University,,,"['Amazon Rural Federal University', 'Amazon Federal Rural University', 'Rural Federal University Of The Amazon', 'Amazonian Federal Rural University', 'Rural Federal University Of The Amazon (ufra)', 'Rural Federal Univ. Of The Amazon', 'Amazon Rural Federal University (ufra)', 'Amazon Rural Federal University (ica-ufra)', 'Amazon Federal University', 'Amazon Federal Rural University (ufra) – Belém Campus']"
962,116347404,Laboratório DASA,,,['Laboratório DASA']
963,107712848,Centro de Hematologia de São Paulo,,,[]
964,116347289,Hospital Getúlio Vargas,,,"['Hospital Getúlio Vargas', 'Getúlio Vargas Hospital']"
965,100689962,Instituto Hermes Pardini,,,"['Instituto Hermes Pardini', 'Researcher At Instituto Hermes Pardini', 'Laboratório Hermes Pardini']"
966,125382998,Laboratorio de Produtos Naturais,,,['Laboratorio De Produtos Naturais']
967,130337968,Licks Attorneys,,,[]
968,130859946,Bachelor of Laws,,,['Bachelor Of Laws']
969,114692938,Albert Einstein Research Institute,,,['Albert Einstein Research Institute']
970,114949742,Secretaria de Agricultura e Desenvolvimento Rural,,,['Secretaria de Agricultura e Desenvolvimento Rural']
971,109428129,Instituto Nacional de Ciência e Tecnologia-Informação Genético-Sanitária da Pecuária Brasileira (CNPq/INCT/IGSPB),,,"['Instituto Nacional De Ciencia E Tecnologia-informacao Genetico-sanitaria Da Pecuaria Brasileira', 'Instituto Nacional De Ciência E Tecnologia-informação Genético-sanitária Da Pecuária Brasileira (cnpq/inct/igspb)', 'Instituto Nacional De Ciência E Tecnologia-informação Genético- Sanitária Da Pecuária Brasileira', 'Inct/cnpq-informação Genético Sanitária Da Pecuária Brasileira']"
972,127814493,National Institute of Science and Technology in Stem Cell and Cell Therapy (INCT/CNPq) and Center for Cell-Based Therapy,,,"['National Institute Of Science And Technology In Stem Cell And Cell Therapy (inct/cnpq) And Center For Cell-based Therapy', 'National Institute Of Science And Technology In Stem Cell And Cell Therapy (inctc)', 'National Institute Of Science And Technology In Stem Cell And Cell Therapy (inct/cnpq)', 'Center For Cell-based Therapy (cepid/fapesp); National Institute Of Science And Technology In Stem Cell And Cell Therapy (inctc/cnpq)']"
973,112677512,Federal University of São João,,,"['Federal University Of São João', 'São João Del-rei Federal University', 'Federal University Of São']"
974,116055754,1R Institute of Promotion and Research for the Replacement of Animal Experimentation,,,"['Research For The Replacement Of Animal Experimentation', '1r Institute Of Promotion And Research For Replacement Of Animal Experimentation']"
975,106540126,Alfenas Federal University,,,"['Alfenas Federal University', 'University Of Alfenas', 'Universida De Federal De Alfenas', 'Federal University Center Of Alfenas', 'Federal University At Alfenas', 'Federal Of University Alfenas', 'Alfenas University', 'Alfenas Federal University - Ict/mg']"
976,105455992,Federal University of Jequitinhonha and Mucuri Valley,,,[]
977,116055871,Centre of Higher Education of Campos Gerais,,,['Centre Of Higher Education Of Campos Gerais']
978,100674506,Institute for Investigation in Immunology-INCT,,,[]
979,101761276,Instituto de Biologia,,,[]
980,112442078,BIOFABRIS,,,"['Biofabris', 'Inct-biofabris', 'Inct Biofabris']"
981,100930145,Dendrix Research,,,"['Dendrix Research', 'Dendrix Research Ltd', 'Dendrix Research, Ltd.', 'Dendrix', 'Dendrix, Ltd.', 'Dendrix Research Ltd.', 'Dendrix Ltda', 'Dendrix Ltd']"
982,112205949,Santa Casa de Belo Horizonte,,,[]
983,60011288,Uniao Educacional do Vale do Aco Faculdade de Medicina do Vale do Aco,univaco.com.br,,['Uniao Educacional do Vale do Aco Faculdade de Medicina do Vale do Aco']
984,112609322,Paraná Institute of Technology,,,"['Paraná Institute Of Technology', 'Technology Institute Of Paraná', 'Institute Of Technology Of Paraná', 'Institute Of Technology Of Parana', 'Technology Institute Of Parana (tecpar)', 'Paraná Institute Of Technology - Tecpar', 'Paraná Institute Of Technology (tecpar)', 'Paraná Inst. Of Technology', 'Parana Institute Of Technology', 'Institute Of Technology Of Paraná -tecpar']"
985,115947964,Co-operative Research Centre for Mental Health,,,['Co-operative Research Centre For Mental Health']
986,112632626,Centro de Tecnologias Estratégicas do Nordeste,,,"['Centro De Tecnologias Estratégicas Do Nordeste', 'Centro De Tecnologia Estratégicas Do Nordeste', 'Centro De Tecnologias Estratégicas Do Nordeste (cetene/mctic)', 'Centro De Tecnologias Estratégicas Do Nordeste (cetene)', 'Centro De Tecnologias Estratégica Do Nordeste', 'Centro De Tecnologia Estratégica Do Nordeste', 'Center For Strategic Technologies Of The Northeast (centro De Tecnologias Estratégicas Do Nordeste']"
987,111166136,Oswaldo Cruz German Hospital,,,[]
988,127286146,Biotecnos - Private Center of Research,,,['Biotecnos - Private Center Of Research']
989,60271895,"Instituto Federal De Educação, Ciência E Tecnologia Catarinense - IFC",ifc.edu.br,https://ifc.edu.br/,"['Instituto Federal De Educação, Ciência E Tecnologia Catarinense - IFC']"
990,118661470,Veterinary,,,['Veterinary']
991,127282005,Ouro Fino Agronegócio,,,['Ouro Fino Agronegócio']
992,122645021,Mendelics Genomic Analysis,,,"['Mendelics Genomic Analysis', 'Mendelics Genomic Analyses']"
993,127241058,Embrapa Dairy Cattle,,,['Embrapa Dairy Cattle']
994,116791281,Rede Brasil de Imunogenética,,,['Rede Brasil De Imunogenética']
995,123781567,Faculdade de Ciências Médicas,,,[]
996,127281989,Imunogenética e Imunologia de Transplantes,,,['Imunogenética E Imunologia De Transplantes']
997,127281724,São Paulo Research Foundation (FAPESP),,,['São Paulo Research Foundation (fapesp)']
998,60069353,Centro Federal de Educacao Tecnologica de Minas Gerais,cefetmg.br,https://www.cefetmg.br/,['Centro Federal de Educacao Tecnologica de Minas Gerais']
999,126545619,Hospital Federal da Lagoa,,,['Hospital Federal Da Lagoa']
1000,114322333,Hospital do Coração Cancer Center (HCor Onco,,,"['Hospital Do Coração Cancer Center (HCor Onco)', 'Hospital do Coração Cancer Center (HCor Onco']"
1001,112774501,Centro Paulista de Oncologia,,,"['Centro Paulista De Oncologia', 'Centro Paulista De Oncologia/oncoclínicas', 'Centro Paulista De Oncologia-oncoclínicas', 'Centro Paulista De Oncologia Do Grupo Oncoclinicas', 'Centro De Paulista De Oncologia', 'Centro De Oncologia']"
1002,114179549,Oncoclinicas Do Brasil,,,"['Oncoclinicas Do Brasil', 'Oncoclínicas Do Brasil Serviços Médicos S.a.', 'Oncoclínicas Do Brasil', 'Grupo Oncoclínicas Do Brasil']"
1003,112647545,Instituto de Pesquisas Veterinárias Desidério Finamor,,,[]
1004,116278196,Conselho Nacional de Pesquisa e Desenvolvimento,,,"['Conselho Nacional De Pesquisa E Desenvolvimento', 'Conselho Nacional De Desenvolvimento Científico E Tecnoló Gico']"
1005,116237499,Centro,,,['Centro']
1006,115460042,Christus University,,,"['University Center Christus', 'Christus University', 'University Centre Christus', 'University Christus', 'Universitary Center Christus', 'University Center Christus (fortaleza', 'Christus University Centre']"
1007,114378758,Faculdade Maurício de Nassau,,,"['Faculdade Maurício De Nassau', 'Maurício De Nassau Faculty', 'Mauricio De Nassau Faculty', 'Maurício De Nassau College', 'Maurício De Nassau Center University', 'Mauricio De Nassau University Center', 'Faculdade Maurício Nassau', 'Faculdade Maurício De Nassau (uninassau)', 'Faculdade Mauricio De Nassau', 'Centro Universitário Maurício De Nassau']"
1008,101801869,Agroceres PIC,,,[]
1009,122297299,Cidade Univ,,,"['Cidade Univ', 'Cidade Universitária', 'Cidade Universitaria', '580 -cidade Universitaria']"
1010,112618319,Central Laboratory of Public Health of Amapá (Laboratório Central de Saúde Pública do Amapá - LACEN-AP),,,"['Laboratório Central De Saúde Pública Do Amapá', 'Secretaria De Saúde Do Amapá', 'Laboratório Central De Saúde Pública Do Amapá (lacen-ap)', 'Laboratório Central De Saude Publica Do Amapá', 'Central Laboratory Of Public Health Of Amapá (laboratório Central De Saúde Pública Do Amapá - Lacen-ap)']"
1011,100801763,Centro,,,['Centro']
1012,114218612,CEP,,,['CEP']
1013,115776839,Veterinary Autonomous,,,['Veterinary Autonomous']
1014,113099005,Instituto Sírio-Libanês de Ensino e Pesquisa,,,[]
1015,115352934,2 Santo André Aids Program,,,"['Santo Andre Aids Program', 'Santo André Aids Program']"
1016,116020683,DST,,,['DST']
1017,100854770,Emilio Ribas Infectious Diseases Institute,,,"['Emílio Ribas Infectious Diseases Institute', 'Emilio Ribas Infectious Diseases Institute', 'Emilio Ribas Infect. Dis. Institute', 'Instituto Emílio Ribas', 'Institute Of Lnfectious Diseases Emílio Ribas', 'Institute Of Infectious Diseases Infectology Emilio Ribas', 'Institute Of Infectious Diseases Emíliu Ribas', 'Emílio Ribas Hospital', 'Emília Ribas Infectious Diseases Institute', 'Emilio Ribas Infectious Disease Institute']"
1018,113073124,Centro Universitário Estadual da Zona Oeste,,,"['Centro Universitário Estadual Da Zona Oeste (uezo)', 'Centro Universitário Estadual Da Zona Oeste', 'Fundação Centro Universitário Estadual Da Zona Oeste', 'Centro Universitário Estadual Da Zona Oeste - Uezo', 'Centro Universitário Estadual Da Zona Oeste (ccmat)/uezo', 'Centro Universitário Da Zona Oeste-uezo', 'Centro Universitário Da Zona Oeste']"
1019,106997586,Aggeu Magalhães Research Center,,,"['Research Center Aggeu Magalhaes', 'Centro Des Pesquisas Aggeu Magalhaes', 'Aggeu Magalhães Research Center', 'Instituto Aggeu Magalhães', 'Centro Pesquisas Aggeu Magalhaes', 'Aggeu Magalhães Res. Center', 'Aggeu Magalhães Institute']"
1020,112608883,State University of North Fluminense Darcy Ribeiro,,,"['State University Of North Fluminense Darcy Ribeiro', 'Darcy Ribeiro State University Of Northern Rio De Janeiro', 'State University Of The North Fluminense Darcy Ribeiro', 'Univ. Do N. Fluminense Darcy Ribeiro', 'University State University Of North Fluminense Darcy Ribeiro', 'University Of Northern Rio De Janeiro State Darcy Ribeiro', 'State University Of Northern Fluminense - Darcy Ribeiro', 'Science And Technology Center State University Of North Fluminense Darcy Ribeiro']"
1021,112968314,Escola Superior da Amazônia,,,[]
1022,104912031,Biological Institute,,,"['Biological Institute', 'Biologic Institute']"
1023,100347025,Centro de Pesquisa em Medicina Tropical,,,[]
1024,115965399,São Paulo Animal Science Institute,,,['São Paulo Animal Science Institute']
1025,100412457,Fundação RIOZOO,,,[]
1026,113019141,Centro de Primatologia do Rio de Janeiro,,,"['Centro De Primatologia Do Rio De Janeiro', 'Centro Endovascular Do Rio De Janeiro', 'Centro De Primatologia Do Rio De Janeiro (cprj/inea)', 'Centro De Primatologia Do Rio De Janeiro - Cprj/feema', 'Centro De Primatas Do Rio De Janeiro', 'Centro De Genética Médica Do Rio De Janeiro']"
1027,115962379,Faculty of Medicine / FASE,,,"['Fase', 'Faculty Of Medicine / Fase', 'Faculty Of Medicine']"
1028,115943823,Intituto de Gastroenterologia de Goiânia,,,['Intituto De Gastroenterologia De Goiânia']
1029,115944024,Agencia de Vigilância em Saúde da Secretaria de Estado da Saúde - AGEVISA,,,['Agencia De Vigilância Em Saúde Da Secretaria De Estado Da Saúde - Agevisa']
1030,113611993,Instituto Nacional de Ciência e Tecnologia em Biologia Estrutural e Bioimagens,,,['Instituto Nacional De Ciência E Tecnologia Em Biologia Estrutural E Bioimagens']
1031,113603144,Rede Institucional de Pesquisa e Inovação em Medicina Intensiva,,,"['Rede Institucional De Pesquisa E Inovação Em Medicina Intensiva (ripimi)', 'Rede Institucional De Pesquisa E Inovação Em Medicina Intensiva', 'Rede Institucional De Pesquisa E Inovacao Em Medicina Intensiva', 'Rede Institucional De Pesquisa E Inovac¸a&tild;o Em Medicina Intensiva (ripimi)']"
1032,109626851,Hospital Regional Hans Dieter Schmidt,,,[]
1033,101611043,Instituto Tocantinense Presidente Antônio Carlos,,,"['Instituto Tocantinense Presidente Antônio Carlos', 'Instituto Tocantinense Presidente Antonio Carlos', 'Instituto Tocantinense Presidente Antônio Carlos – Itpac Palmas School', 'Instituto Tocantinense Presidente Antonio Carlos S/a', 'Instituto Tocantinense Presidente Antonio Carlos Ltda', 'Instituto Tocantinense Presidente Antonio Carlos - Itpac', 'Instituto Tocantinense Presidente Antonio Carlos (itpac)']"
1034,114654181,Secretaria de Vigilância em Saúde de Nova Iguaçu,,,"['Secretaria Municipal De Saúde De Nova Iguaçú', 'Secretaria Municipal De Saúde De Nova Iguaçu', 'Secretaria De Vigilância Em Saúde De Nova Iguaçu']"
1035,100669029,Adamantina Dental School,,,"['Adamantina Dental School', 'Dentistry School Of Adamantina', 'Adamantina']"
1036,101811350,Hospital São Vicente de Paulo,,,[]
1037,111515854,Secretaria Municipal de Saúde,,,"['Secretaria Municipal De Saúde', 'Secretaria Municipal De Saúde.', 'Secretaria Municipal De Saúde De São Luís', 'Secretaria Municipal Da Saúde De São Luís', 'Secretaria Estadual De Saúde']"
1038,101171785,Instituto de Pesquisas Científicas e Tecnológicas do Estado do Amapá,,,"['Instituto De Pesquisas Científicas E Tecnológicas Do Estado Do Amapá', 'Instituto De Pesquisas Científicas E Tecnológicas Do Amapá', 'Instituto De Pesquisas Cientificas E Tecnológicas Do Estado Do Amapá', 'Instituto De Pesquisas Científicas E Tecnologicas De Estado Do Amapá', 'Instituto De Pesquisas Cientificas E Tecnologicas Do Estado Do Amapa', 'Instituto Pesquisas Científicas E Tecnológicas Do Estado Do Amapá', 'Instituto De Pesquisas Cientĩficas E Tecnológicas Do Estado Do Amapá', 'Instituto De Pesquisas Científicas E Tecnológicas Do Estado Do Amapá_iepa', 'Instituto De Pesquisas Científicas E Tecnológicas Do Estado Do Amapá - Iepa', 'Instituto De Pesquisas Científicas E Tecnológicas Do Estado Do Amapá (nhmet/iepa)']"
1039,111065026,Clínica Privada,,,[]
1040,100607388,Hospital São José de Doenças Infecciosas,,,[]
1041,116138719,Laboratório Central de Sa#x00FA,,,['Laboratório Central De Sa#x00fa']
