art_id,art_subtype,art_published_date,src_subject_area,src_subject_macro,src_percentile,ins_maint_id,ins_name,ins_category,ins_country,aut_id
2-s2.0-84940377462,Article,2015-10-15,Complementary and Alternative Medicine,MEDI,98,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7203087038
2-s2.0-84940377462,Article,2015-10-15,Complementary and Alternative Medicine,MEDI,98,36,Universidade do Estado da Bahia,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Complementary and Alternative Medicine,MEDI,98,36,Universidade do Estado da Bahia,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Complementary and Alternative Medicine,MEDI,98,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6603180324
2-s2.0-84940377462,Article,2015-10-15,Complementary and Alternative Medicine,MEDI,98,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003759494
2-s2.0-84940377462,Article,2015-10-15,Complementary and Alternative Medicine,MEDI,98,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57213707317
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55362982600
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,35311363900
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,26536550200
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7203087038
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,36,Universidade do Estado da Bahia,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,36,Universidade do Estado da Bahia,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6603180324
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003759494
2-s2.0-84940377462,Article,2015-10-15,Pharmaceutical Science,PHAR,94,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57213707317
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55362982600
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,35311363900
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,26536550200
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7203087038
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,36,Universidade do Estado da Bahia,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,36,Universidade do Estado da Bahia,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6603180324
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003759494
2-s2.0-84940377462,Article,2015-10-15,Drug Discovery,PHAR,93,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57213707317
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55362982600
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,35311363900
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,26536550200
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7203087038
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,36,Universidade do Estado da Bahia,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,36,Universidade do Estado da Bahia,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6603180324
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003759494
2-s2.0-84940377462,Article,2015-10-15,Pharmacology,PHAR,92,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57213707317
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55362982600
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,35311363900
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,26536550200
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7203087038
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,36,Universidade do Estado da Bahia,Publica,Brazil,14008023900
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,36,Universidade do Estado da Bahia,Publica,Brazil,56808743000
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6603180324
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003759494
2-s2.0-84940377462,Article,2015-10-15,Molecular Medicine,BIOC,87,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57213707317
2-s2.0-84947778216,Article,2015-10-14,Organic Chemistry,CHEM,87,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Organic Chemistry,CHEM,87,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Organic Chemistry,CHEM,87,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Organic Chemistry,CHEM,87,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947778216,Article,2015-10-14,Pharmaceutical Science,PHAR,83,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Pharmaceutical Science,PHAR,83,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Pharmaceutical Science,PHAR,83,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Pharmaceutical Science,PHAR,83,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947778216,Article,2015-10-14,Analytical Chemistry,CHEM,83,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Analytical Chemistry,CHEM,83,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Analytical Chemistry,CHEM,83,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Analytical Chemistry,CHEM,83,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947778216,Article,2015-10-14,Physical and Theoretical Chemistry,CHEM,82,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Physical and Theoretical Chemistry,CHEM,82,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Physical and Theoretical Chemistry,CHEM,82,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Physical and Theoretical Chemistry,CHEM,82,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947778216,Article,2015-10-14,Drug Discovery,PHAR,81,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Drug Discovery,PHAR,81,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Drug Discovery,PHAR,81,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Drug Discovery,PHAR,81,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947778216,Article,2015-10-14,Chemistry (miscellaneous),CHEM,81,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Chemistry (miscellaneous),CHEM,81,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Chemistry (miscellaneous),CHEM,81,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Chemistry (miscellaneous),CHEM,81,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947778216,Article,2015-10-14,Molecular Medicine,BIOC,78,15590,Universidade Federal da Paraíba,Publica,Brazil,55853620400
2-s2.0-84947778216,Article,2015-10-14,Molecular Medicine,BIOC,78,15595,Universidade Federal do Parana,Publica,Brazil,56971594500
2-s2.0-84947778216,Article,2015-10-14,Molecular Medicine,BIOC,78,15595,Universidade Federal do Parana,Publica,Brazil,7003687393
2-s2.0-84947778216,Article,2015-10-14,Molecular Medicine,BIOC,78,3,Université Fédérale de Sergipe,Publica,Brazil,36142731600
2-s2.0-84947221482,Article,2015-10-14,Drug Discovery,PHAR,91,15439,Universidade Federal do Ceará,Publica,Brazil,26648305600
2-s2.0-84947221482,Article,2015-10-14,Drug Discovery,PHAR,91,15439,Universidade Federal do Ceará,Publica,Brazil,6506510537
2-s2.0-84947221482,Article,2015-10-14,Molecular Medicine,BIOC,86,15439,Universidade Federal do Ceará,Publica,Brazil,26648305600
2-s2.0-84947221482,Article,2015-10-14,Molecular Medicine,BIOC,86,15439,Universidade Federal do Ceará,Publica,Brazil,6506510537
2-s2.0-84954092917,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,74,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,74,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,74,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,74,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,74,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84954092917,Article,2015-10-13,Pharmaceutical Science,PHAR,59,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Pharmaceutical Science,PHAR,59,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Pharmaceutical Science,PHAR,59,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Pharmaceutical Science,PHAR,59,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Pharmaceutical Science,PHAR,59,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84954092917,Article,2015-10-13,Analytical Chemistry,CHEM,54,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Analytical Chemistry,CHEM,54,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Analytical Chemistry,CHEM,54,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Analytical Chemistry,CHEM,54,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Analytical Chemistry,CHEM,54,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84954092917,Article,2015-10-13,Organic Chemistry,CHEM,52,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Organic Chemistry,CHEM,52,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Organic Chemistry,CHEM,52,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Organic Chemistry,CHEM,52,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Organic Chemistry,CHEM,52,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84954092917,Article,2015-10-13,Pharmacology,PHAR,50,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Pharmacology,PHAR,50,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Pharmacology,PHAR,50,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Pharmacology,PHAR,50,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Pharmacology,PHAR,50,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84954092917,Article,2015-10-13,Drug Discovery,PHAR,48,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Drug Discovery,PHAR,48,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Drug Discovery,PHAR,48,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Drug Discovery,PHAR,48,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Drug Discovery,PHAR,48,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84954092917,Article,2015-10-13,Molecular Medicine,BIOC,37,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35083451900
2-s2.0-84954092917,Article,2015-10-13,Molecular Medicine,BIOC,37,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56593024900
2-s2.0-84954092917,Article,2015-10-13,Molecular Medicine,BIOC,37,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84954092917,Article,2015-10-13,Molecular Medicine,BIOC,37,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84954092917,Article,2015-10-13,Molecular Medicine,BIOC,37,15515,Universidade Federal de Minas Gerais,Publica,Brazil,34873293700
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,57195562139
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,25652363500
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,6603051632
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,6701672606
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,15756812800
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,57792456800
2-s2.0-84944882124,Article,2015-10-13,Toxicology,PHAR,79,14678,Universidade Federal de Santa Maria,Publica,Brazil,56915703700
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,57195562139
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,25652363500
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,6603051632
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,6701672606
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,15756812800
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,57792456800
2-s2.0-84944882124,Article,2015-10-13,"Health, Toxicology and Mutagenesis",ENVI,74,14678,Universidade Federal de Santa Maria,Publica,Brazil,56915703700
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55557549300
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895817400
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6603850459
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56176933700
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895757800
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55336604700
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,7201676249
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6506218720
2-s2.0-84943539031,Article,2015-10-13,Complementary and Alternative Medicine,MEDI,97,12575,Universidade Estadual de Campinas,Publica,Brazil,57550715400
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55557549300
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895817400
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6603850459
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56176933700
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895757800
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55336604700
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,7201676249
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6506218720
2-s2.0-84943539031,Article,2015-10-13,Pharmaceutical Science,PHAR,86,12575,Universidade Estadual de Campinas,Publica,Brazil,57550715400
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55557549300
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895817400
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6603850459
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56176933700
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895757800
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55336604700
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,7201676249
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6506218720
2-s2.0-84943539031,Article,2015-10-13,Pharmacology,PHAR,86,12575,Universidade Estadual de Campinas,Publica,Brazil,57550715400
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55557549300
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895817400
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6603850459
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56176933700
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895757800
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55336604700
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,7201676249
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6506218720
2-s2.0-84943539031,Article,2015-10-13,Drug Discovery,PHAR,83,12575,Universidade Estadual de Campinas,Publica,Brazil,57550715400
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55557549300
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895817400
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6603850459
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56176933700
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,56895757800
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,55336604700
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,7201676249
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,6506218720
2-s2.0-84943539031,Article,2015-10-13,Molecular Medicine,BIOC,81,12575,Universidade Estadual de Campinas,Publica,Brazil,57550715400
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,53984108900
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,55660395300
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56550032000
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35080084600
2-s2.0-84941259504,Article,2015-10-11,Complementary and Alternative Medicine,MEDI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7006959371
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,53984108900
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,55660395300
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56550032000
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7402510094
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,35080084600
2-s2.0-84941259504,Article,2015-10-11,Organic Chemistry,CHEM,69,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7006959371
2-s2.0-84941259504,Article,2015-10-11,Pharmaceutical Science,PHAR,67,15515,Universidade Federal de Minas Gerais,Publica,Brazil,53984108900
2-s2.0-84941259504,Article,2015-10-11,Pharmaceutical Science,PHAR,67,15515,Universidade Federal de Minas Gerais,Publica,Brazil,55660395300
2-s2.0-84941259504,Article,2015-10-11,Pharmaceutical Science,PHAR,67,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56550032000
2-s2.0-84941259504,Article,2015-10-11,Pharmaceutical Science,PHAR,67,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7007025426
